cellId,sampleIndex,legIndex,anchorKind,rank,canonical,distance
single-inv-color-a2,3,0,query,7,수입명품 > 여성의류,0.341748178757564
single-inv-color-a2,3,0,query,8,임부복/소품 > 의류,0.34197382235214857
single-inv-color-a2,4,0,query,1,여성의류 > 원피스,0.25793031626732066
single-inv-color-a2,4,0,query,2,캐주얼/유니섹스 > 원피스,0.2747839256992296
single-inv-color-a2,4,0,query,3,브랜드 여성의류 > 원피스,0.28311870345827017
single-inv-color-a2,4,0,query,4,여성의류 > 테마의상,0.3185107694724887
single-inv-color-a2,4,0,query,5,여성의류 > 스커트/치마,0.327738880110774
single-inv-color-a2,4,0,query,6,키즈의류 (3~8세) > 여아의류,0.3348083694336278
single-inv-color-a2,4,0,query,7,수입명품 > 여성의류,0.341748178757564
single-inv-color-a2,4,0,query,8,임부복/소품 > 의류,0.34197382235214857
single-inv-color-a2,5,0,query,1,여성의류 > 원피스,0.25793031626732066
single-inv-color-a2,5,0,query,2,캐주얼/유니섹스 > 원피스,0.2747839256992296
single-inv-color-a2,5,0,query,3,브랜드 여성의류 > 원피스,0.28311870345827017
single-inv-color-a2,5,0,query,4,여성의류 > 테마의상,0.3185107694724887
single-inv-color-a2,5,0,query,5,여성의류 > 스커트/치마,0.327738880110774
single-inv-color-a2,5,0,query,6,키즈의류 (3~8세) > 여아의류,0.3348083694336278
single-inv-color-a2,5,0,query,7,수입명품 > 여성의류,0.341748178757564
single-inv-color-a2,5,0,query,8,임부복/소품 > 의류,0.34197382235214857
single-inv-color-a2,6,0,query,1,여성의류 > 원피스,0.25793031626732066
single-inv-color-a2,6,0,query,2,캐주얼/유니섹스 > 원피스,0.2747839256992296
single-inv-color-a2,6,0,query,3,브랜드 여성의류 > 원피스,0.28311870345827017
single-inv-color-a2,6,0,query,4,여성의류 > 테마의상,0.3185107694724887
single-inv-color-a2,6,0,query,5,여성의류 > 스커트/치마,0.327738880110774
single-inv-color-a2,6,0,query,6,키즈의류 (3~8세) > 여아의류,0.3348083694336278
single-inv-color-a2,6,0,query,7,수입명품 > 여성의류,0.341748178757564
single-inv-color-a2,6,0,query,8,임부복/소품 > 의류,0.34197382235214857
single-inv-color-a2,7,0,query,1,여성의류 > 원피스,0.25793031626732066
single-inv-color-a2,7,0,query,2,캐주얼/유니섹스 > 원피스,0.2747839256992296
single-inv-color-a2,7,0,query,3,브랜드 여성의류 > 원피스,0.28311870345827017
single-inv-color-a2,7,0,query,4,여성의류 > 테마의상,0.3185107694724887
single-inv-color-a2,7,0,query,5,여성의류 > 스커트/치마,0.327738880110774
single-inv-color-a2,7,0,query,6,키즈의류 (3~8세) > 여아의류,0.3348083694336278
single-inv-color-a2,7,0,query,7,수입명품 > 여성의류,0.341748178757564
single-inv-color-a2,7,0,query,8,임부복/소품 > 의류,0.34197382235214857
single-inv-color-b1,0,0,query,1,여성가방 > 백팩,0.2459092814407311
single-inv-color-b1,0,0,query,2,남성가방 > 백팩,0.2563619086418747
single-inv-color-b1,0,0,query,3,브랜드 여성가방 > 백팩,0.2730000235736334
single-inv-color-b1,0,0,query,4,브랜드 남성가방 > 백팩,0.27626166570966404
single-inv-color-b1,0,0,query,5,여성가방 > 스포츠가방,0.30276888335664986
single-inv-color-b1,0,0,query,6,여성가방 > 노트북가방,0.30800614678878
single-inv-color-b1,0,0,query,7,남성가방 > 스포츠가방,0.3133383188646528
single-inv-color-b1,0,0,query,8,여성가방 > 히프색/슬링백,0.3140258584626272
single-inv-color-b1,1,0,query,1,여성가방 > 백팩,0.2459092814407311
single-inv-color-b1,1,0,query,2,남성가방 > 백팩,0.2563619086418747
single-inv-color-b1,1,0,query,3,브랜드 여성가방 > 백팩,0.2730000235736334
single-inv-color-b1,1,0,query,4,브랜드 남성가방 > 백팩,0.27626166570966404
single-inv-color-b1,1,0,query,5,여성가방 > 스포츠가방,0.30276888335664986
single-inv-color-b1,1,0,query,6,여성가방 > 노트북가방,0.30800614678878
single-inv-color-b1,1,0,query,7,남성가방 > 스포츠가방,0.3133383188646528
single-inv-color-b1,1,0,query,8,여성가방 > 히프색/슬링백,0.3140258584626272
single-inv-color-b1,2,0,query,1,여성가방 > 백팩,0.2459092814407311
single-inv-color-b1,2,0,query,2,남성가방 > 백팩,0.2563619086418747
single-inv-color-b1,2,0,query,3,브랜드 여성가방 > 백팩,0.2730000235736334
single-inv-color-b1,2,0,query,4,브랜드 남성가방 > 백팩,0.27626166570966404
single-inv-color-b1,2,0,query,5,여성가방 > 스포츠가방,0.30276888335664986
single-inv-color-b1,2,0,query,6,여성가방 > 노트북가방,0.30800614678878
single-inv-color-b1,2,0,query,7,남성가방 > 스포츠가방,0.3133383188646528
single-inv-color-b1,2,0,query,8,여성가방 > 히프색/슬링백,0.3140258584626272
single-inv-color-b1,3,0,query,1,여성가방 > 백팩,0.2459092814407311
single-inv-color-b1,3,0,query,2,남성가방 > 백팩,0.2563619086418747
single-inv-color-b1,3,0,query,3,브랜드 여성가방 > 백팩,0.2730000235736334
single-inv-color-b1,3,0,query,4,브랜드 남성가방 > 백팩,0.27626166570966404
single-inv-color-b1,3,0,query,5,여성가방 > 스포츠가방,0.30276888335664986
single-inv-color-b1,3,0,query,6,여성가방 > 노트북가방,0.30800614678878
single-inv-color-b1,3,0,query,7,남성가방 > 스포츠가방,0.3133383188646528
single-inv-color-b1,3,0,query,8,여성가방 > 히프색/슬링백,0.3140258584626272
single-inv-color-b1,4,0,query,1,여성가방 > 백팩,0.2459092814407311
single-inv-color-b1,4,0,query,2,남성가방 > 백팩,0.2563619086418747
single-inv-color-b1,4,0,query,3,브랜드 여성가방 > 백팩,0.2730000235736334
single-inv-color-b1,4,0,query,4,브랜드 남성가방 > 백팩,0.27626166570966404
single-inv-color-b1,4,0,query,5,여성가방 > 스포츠가방,0.30276888335664986
single-inv-color-b1,4,0,query,6,여성가방 > 노트북가방,0.30800614678878
single-inv-color-b1,4,0,query,7,남성가방 > 스포츠가방,0.3133383188646528
single-inv-color-b1,4,0,query,8,여성가방 > 히프색/슬링백,0.3140258584626272
single-inv-color-b1,5,0,query,1,여성가방 > 백팩,0.2459092814407311
single-inv-color-b1,5,0,query,2,남성가방 > 백팩,0.2563619086418747
single-inv-color-b1,5,0,query,3,브랜드 여성가방 > 백팩,0.2730000235736334
single-inv-color-b1,5,0,query,4,브랜드 남성가방 > 백팩,0.27626166570966404
single-inv-color-b1,5,0,query,5,여성가방 > 스포츠가방,0.30276888335664986
single-inv-color-b1,5,0,query,6,여성가방 > 노트북가방,0.30800614678878
single-inv-color-b1,5,0,query,7,남성가방 > 스포츠가방,0.3133383188646528
single-inv-color-b1,5,0,query,8,여성가방 > 히프색/슬링백,0.3140258584626272
single-inv-color-b1,6,0,query,1,여성가방 > 백팩,0.2459092814407311
single-inv-color-b1,6,0,query,2,남성가방 > 백팩,0.2563619086418747
single-inv-color-b1,6,0,query,3,브랜드 여성가방 > 백팩,0.2730000235736334
single-inv-color-b1,6,0,query,4,브랜드 남성가방 > 백팩,0.27626166570966404
single-inv-color-b1,6,0,query,5,여성가방 > 스포츠가방,0.30276888335664986
single-inv-color-b1,6,0,query,6,여성가방 > 노트북가방,0.30800614678878
single-inv-color-b1,6,0,query,7,남성가방 > 스포츠가방,0.3133383188646528
single-inv-color-b1,6,0,query,8,여성가방 > 히프색/슬링백,0.3140258584626272
single-inv-color-b1,7,0,query,1,여성가방 > 백팩,0.2459092814407311
single-inv-color-b1,7,0,query,2,남성가방 > 백팩,0.2563619086418747
single-inv-color-b1,7,0,query,3,브랜드 여성가방 > 백팩,0.2730000235736334
single-inv-color-b1,7,0,query,4,브랜드 남성가방 > 백팩,0.27626166570966404
single-inv-color-b1,7,0,query,5,여성가방 > 스포츠가방,0.30276888335664986
single-inv-color-b1,7,0,query,6,여성가방 > 노트북가방,0.30800614678878
single-inv-color-b1,7,0,query,7,남성가방 > 스포츠가방,0.3133383188646528
single-inv-color-b1,7,0,query,8,여성가방 > 히프색/슬링백,0.3140258584626272
single-inv-color-b2,0,0,query,1,여성가방 > 백팩,0.2606208013748115
single-inv-color-b2,0,0,query,2,남성가방 > 백팩,0.26800343179661323
single-inv-color-b2,0,0,query,3,브랜드 남성가방 > 백팩,0.28032010793685913
single-inv-color-b2,0,0,query,4,브랜드 여성가방 > 백팩,0.28050122973315406
single-inv-color-b2,0,0,query,5,여성가방 > 스포츠가방,0.31453259673908807
single-inv-color-b2,0,0,query,6,여성가방 > 노트북가방,0.317602276802063
single-inv-color-b2,0,0,query,7,남성가방 > 가방액세서리,0.3220643997192383
single-inv-color-b2,0,0,query,8,남성가방 > 노트북가방,0.32310386437796623
single-inv-color-b2,1,0,query,1,여성가방 > 백팩,0.2606208013748115
single-inv-color-b2,1,0,query,2,남성가방 > 백팩,0.26800343179661323
single-inv-color-b2,1,0,query,3,브랜드 남성가방 > 백팩,0.28032010793685913
single-inv-color-b2,1,0,query,4,브랜드 여성가방 > 백팩,0.28050122973315406
single-inv-color-b2,1,0,query,5,여성가방 > 스포츠가방,0.31453259673908807
single-inv-color-b2,1,0,query,6,여성가방 > 노트북가방,0.317602276802063
single-inv-color-b2,1,0,query,7,남성가방 > 가방액세서리,0.3220643997192383
single-inv-color-b2,1,0,query,8,남성가방 > 노트북가방,0.32310386437796623
single-inv-color-b2,2,0,query,1,여성가방 > 백팩,0.2606208013748115
single-inv-color-b2,2,0,query,2,남성가방 > 백팩,0.26800343179661323
single-inv-color-b2,2,0,query,3,브랜드 남성가방 > 백팩,0.28032010793685913
single-inv-color-b2,2,0,query,4,브랜드 여성가방 > 백팩,0.28050122973315406
single-inv-color-b2,2,0,query,5,여성가방 > 스포츠가방,0.31453259673908807
single-inv-color-b2,2,0,query,6,여성가방 > 노트북가방,0.317602276802063
single-inv-color-b2,2,0,query,7,남성가방 > 가방액세서리,0.3220643997192383
single-inv-color-b2,2,0,query,8,남성가방 > 노트북가방,0.32310386437796623
single-inv-color-b2,3,0,query,1,여성가방 > 백팩,0.2606208013748115
single-inv-color-b2,3,0,query,2,남성가방 > 백팩,0.26800343179661323
single-inv-color-b2,3,0,query,3,브랜드 남성가방 > 백팩,0.28032010793685913
single-inv-color-b2,3,0,query,4,브랜드 여성가방 > 백팩,0.28050122973315406
single-inv-color-b2,3,0,query,5,여성가방 > 스포츠가방,0.31453259673908807
single-inv-color-b2,3,0,query,6,여성가방 > 노트북가방,0.317602276802063
single-inv-color-b2,3,0,query,7,남성가방 > 가방액세서리,0.3220643997192383
single-inv-color-b2,3,0,query,8,남성가방 > 노트북가방,0.32310386437796623
single-inv-color-b2,4,0,query,1,여성가방 > 백팩,0.2606208013748115
single-inv-color-b2,4,0,query,2,남성가방 > 백팩,0.26800343179661323
single-inv-color-b2,4,0,query,3,브랜드 남성가방 > 백팩,0.28032010793685913
single-inv-color-b2,4,0,query,4,브랜드 여성가방 > 백팩,0.28050122973315406
single-inv-color-b2,4,0,query,5,여성가방 > 스포츠가방,0.31453259673908807
single-inv-color-b2,4,0,query,6,여성가방 > 노트북가방,0.317602276802063
single-inv-color-b2,4,0,query,7,남성가방 > 가방액세서리,0.3220643997192383
single-inv-color-b2,4,0,query,8,남성가방 > 노트북가방,0.32310386437796623
single-inv-color-b2,5,0,query,1,여성가방 > 백팩,0.2606208013748115
single-inv-color-b2,5,0,query,2,남성가방 > 백팩,0.26800343179661323
single-inv-color-b2,5,0,query,3,브랜드 남성가방 > 백팩,0.28032010793685913
single-inv-color-b2,5,0,query,4,브랜드 여성가방 > 백팩,0.28050122973315406
single-inv-color-b2,5,0,query,5,여성가방 > 스포츠가방,0.31453259673908807
single-inv-color-b2,5,0,query,6,여성가방 > 노트북가방,0.317602276802063
single-inv-color-b2,5,0,query,7,남성가방 > 가방액세서리,0.3220643997192383
single-inv-color-b2,5,0,query,8,남성가방 > 노트북가방,0.32310386437796623
single-inv-color-b2,6,0,query,1,여성가방 > 백팩,0.2606208013748115
single-inv-color-b2,6,0,query,2,남성가방 > 백팩,0.26800343179661323
single-inv-color-b2,6,0,query,3,브랜드 남성가방 > 백팩,0.28032010793685913
single-inv-color-b2,6,0,query,4,브랜드 여성가방 > 백팩,0.28050122973315406
single-inv-color-b2,6,0,query,5,여성가방 > 스포츠가방,0.31453259673908807
single-inv-color-b2,6,0,query,6,여성가방 > 노트북가방,0.317602276802063
single-inv-color-b2,6,0,query,7,남성가방 > 가방액세서리,0.3220643997192383
single-inv-color-b2,6,0,query,8,남성가방 > 노트북가방,0.32310386437796623
single-inv-color-b2,7,0,query,1,여성가방 > 백팩,0.2606208013748115
single-inv-color-b2,7,0,query,2,남성가방 > 백팩,0.26800343179661323
single-inv-color-b2,7,0,query,3,브랜드 남성가방 > 백팩,0.28032010793685913
single-inv-color-b2,7,0,query,4,브랜드 여성가방 > 백팩,0.28050122973315406
single-inv-color-b2,7,0,query,5,여성가방 > 스포츠가방,0.31453259673908807
single-inv-color-b2,7,0,query,6,여성가방 > 노트북가방,0.317602276802063
single-inv-color-b2,7,0,query,7,남성가방 > 가방액세서리,0.3220643997192383
single-inv-color-b2,7,0,query,8,남성가방 > 노트북가방,0.32310386437796623
single-inv-notation-a1,0,0,query,1,캐주얼/유니섹스 > 청바지,0.20271097405487315
single-inv-notation-a1,0,0,query,2,여성의류 > 청바지,0.21016764640808105
single-inv-notation-a1,0,0,query,3,남성의류 > 청바지,0.21422391064976531
single-inv-notation-a1,0,0,query,4,브랜드 여성의류 > 청바지,0.23500816613386932
single-inv-notation-a1,0,0,query,5,캐주얼/유니섹스 > 바지/팬츠,0.2627020854563139
single-inv-notation-a1,0,0,query,6,여성의류 > 바지/팬츠,0.2703337073326111
single-inv-notation-a1,0,0,query,7,남성의류 > 바지/팬츠,0.27050135907522554
single-inv-notation-a1,0,0,query,8,브랜드 여성의류 > 바지/팬츠,0.2866169214248657
single-inv-notation-a1,1,0,query,1,캐주얼/유니섹스 > 청바지,0.20271097405487315
single-inv-notation-a1,1,0,query,2,여성의류 > 청바지,0.21016764640808105
single-inv-notation-a1,1,0,query,3,남성의류 > 청바지,0.21422391064976531
single-inv-notation-a1,1,0,query,4,브랜드 여성의류 > 청바지,0.23500816613386932
single-inv-notation-a1,1,0,query,5,캐주얼/유니섹스 > 바지/팬츠,0.2627020854563139
single-inv-notation-a1,1,0,query,6,여성의류 > 바지/팬츠,0.2703337073326111
single-inv-notation-a1,1,0,query,7,남성의류 > 바지/팬츠,0.27050135907522554
single-inv-notation-a1,1,0,query,8,브랜드 여성의류 > 바지/팬츠,0.2866169214248657
single-inv-notation-a1,2,0,query,1,캐주얼/유니섹스 > 청바지,0.20271097405487315
single-inv-notation-a1,2,0,query,2,여성의류 > 청바지,0.21016764640808105
single-inv-notation-a1,2,0,query,3,남성의류 > 청바지,0.21422391064976531
single-inv-notation-a1,2,0,query,4,브랜드 여성의류 > 청바지,0.23500816613386932
single-inv-notation-a1,2,0,query,5,캐주얼/유니섹스 > 바지/팬츠,0.2627020854563139
single-inv-notation-a1,2,0,query,6,여성의류 > 바지/팬츠,0.2703337073326111
single-inv-notation-a1,2,0,query,7,남성의류 > 바지/팬츠,0.27050135907522554
single-inv-notation-a1,2,0,query,8,브랜드 여성의류 > 바지/팬츠,0.2866169214248657
single-inv-notation-a1,3,0,query,1,캐주얼/유니섹스 > 청바지,0.20271097405487315
single-inv-notation-a1,3,0,query,2,여성의류 > 청바지,0.21016764640808105
single-inv-notation-a1,3,0,query,3,남성의류 > 청바지,0.21422391064976531
single-inv-notation-a1,3,0,query,4,브랜드 여성의류 > 청바지,0.23500816613386932
single-inv-notation-a1,3,0,query,5,캐주얼/유니섹스 > 바지/팬츠,0.2627020854563139
single-inv-notation-a1,3,0,query,6,여성의류 > 바지/팬츠,0.2703337073326111
single-inv-notation-a1,3,0,query,7,남성의류 > 바지/팬츠,0.27050135907522554
single-inv-notation-a1,3,0,query,8,브랜드 여성의류 > 바지/팬츠,0.2866169214248657
single-inv-notation-a1,4,0,query,1,캐주얼/유니섹스 > 청바지,0.20271097405487315
single-inv-notation-a1,4,0,query,2,여성의류 > 청바지,0.21016764640808105
single-inv-notation-a1,4,0,query,3,남성의류 > 청바지,0.21422391064976531
single-inv-notation-a1,4,0,query,4,브랜드 여성의류 > 청바지,0.23500816613386932
single-inv-notation-a1,4,0,query,5,캐주얼/유니섹스 > 바지/팬츠,0.2627020854563139
single-inv-notation-a1,4,0,query,6,여성의류 > 바지/팬츠,0.2703337073326111
single-inv-notation-a1,4,0,query,7,남성의류 > 바지/팬츠,0.27050135907522554
single-inv-notation-a1,4,0,query,8,브랜드 여성의류 > 바지/팬츠,0.2866169214248657
single-inv-notation-a1,5,0,query,1,캐주얼/유니섹스 > 청바지,0.20271097405487315
single-inv-notation-a1,5,0,query,2,여성의류 > 청바지,0.21016764640808105
single-inv-notation-a1,5,0,query,3,남성의류 > 청바지,0.21422391064976531
single-inv-notation-a1,5,0,query,4,브랜드 여성의류 > 청바지,0.23500816613386932
single-inv-notation-a1,5,0,query,5,캐주얼/유니섹스 > 바지/팬츠,0.2627020854563139
single-inv-notation-a1,5,0,query,6,여성의류 > 바지/팬츠,0.2703337073326111
single-inv-notation-a1,5,0,query,7,남성의류 > 바지/팬츠,0.27050135907522554
single-inv-notation-a1,5,0,query,8,브랜드 여성의류 > 바지/팬츠,0.2866169214248657
single-inv-notation-a1,6,0,query,1,캐주얼/유니섹스 > 청바지,0.20271097405487315
single-inv-notation-a1,6,0,query,2,여성의류 > 청바지,0.21016764640808105
single-inv-notation-a1,6,0,query,3,남성의류 > 청바지,0.21422391064976531
single-inv-notation-a1,6,0,query,4,브랜드 여성의류 > 청바지,0.23500816613386932
single-inv-notation-a1,6,0,query,5,캐주얼/유니섹스 > 바지/팬츠,0.2627020854563139
single-inv-notation-a1,6,0,query,6,여성의류 > 바지/팬츠,0.2703337073326111
single-inv-notation-a1,6,0,query,7,남성의류 > 바지/팬츠,0.27050135907522554
single-inv-notation-a1,6,0,query,8,브랜드 여성의류 > 바지/팬츠,0.2866169214248657
single-inv-notation-a1,7,0,query,1,캐주얼/유니섹스 > 청바지,0.20271097405487315
single-inv-notation-a1,7,0,query,2,여성의류 > 청바지,0.21016764640808105
single-inv-notation-a1,7,0,query,3,남성의류 > 청바지,0.21422391064976531
single-inv-notation-a1,7,0,query,4,브랜드 여성의류 > 청바지,0.23500816613386932
single-inv-notation-a1,7,0,query,5,캐주얼/유니섹스 > 바지/팬츠,0.2627020854563139
single-inv-notation-a1,7,0,query,6,여성의류 > 바지/팬츠,0.2703337073326111
single-inv-notation-a1,7,0,query,7,남성의류 > 바지/팬츠,0.27050135907522554
single-inv-notation-a1,7,0,query,8,브랜드 여성의류 > 바지/팬츠,0.2866169214248657
single-inv-notation-a2,0,0,query,1,캐주얼/유니섹스 > 청바지,0.25695016214399746
single-inv-notation-a2,0,0,query,2,여성의류 > 청바지,0.2584920900610709
single-inv-notation-a2,0,0,query,3,캐주얼/유니섹스 > 바지/팬츠,0.26630891956740144
single-inv-notation-a2,0,0,query,4,여성의류 > 바지/팬츠,0.26663450201256544
single-inv-notation-a2,0,0,query,5,남성의류 > 청바지,0.2777302596247493
single-inv-notation-a2,0,0,query,6,브랜드 여성의류 > 바지/팬츠,0.2801140332255966
single-inv-notation-a2,0,0,query,7,브랜드 여성의류 > 청바지,0.28292193165653856
single-inv-notation-a2,0,0,query,8,남성의류 > 바지/팬츠,0.2834311937263223
single-inv-notation-a2,1,0,query,1,캐주얼/유니섹스 > 청바지,0.25695016214399746
single-inv-notation-a2,1,0,query,2,여성의류 > 청바지,0.2584920900610709
single-inv-notation-a2,1,0,query,3,캐주얼/유니섹스 > 바지/팬츠,0.26630891956740144
single-inv-notation-a2,1,0,query,4,여성의류 > 바지/팬츠,0.26663450201256544
single-inv-notation-a2,1,0,query,5,남성의류 > 청바지,0.2777302596247493
single-inv-notation-a2,1,0,query,6,브랜드 여성의류 > 바지/팬츠,0.2801140332255966
single-inv-notation-a2,1,0,query,7,브랜드 여성의류 > 청바지,0.28292193165653856
single-inv-notation-a2,1,0,query,8,남성의류 > 바지/팬츠,0.2834311937263223
single-inv-notation-a2,2,0,query,1,캐주얼/유니섹스 > 청바지,0.25695016214399746
single-inv-notation-a2,2,0,query,2,여성의류 > 청바지,0.2584920900610709
single-inv-notation-a2,2,0,query,3,캐주얼/유니섹스 > 바지/팬츠,0.26630891956740144
single-inv-notation-a2,2,0,query,4,여성의류 > 바지/팬츠,0.26663450201256544
single-inv-notation-a2,2,0,query,5,남성의류 > 청바지,0.2777302596247493
single-inv-notation-a2,2,0,query,6,브랜드 여성의류 > 바지/팬츠,0.2801140332255966
single-inv-notation-a2,2,0,query,7,브랜드 여성의류 > 청바지,0.28292193165653856
single-inv-notation-a2,2,0,query,8,남성의류 > 바지/팬츠,0.2834311937263223
single-inv-notation-a2,3,0,query,1,캐주얼/유니섹스 > 청바지,0.2136885865105883
single-inv-notation-a2,3,0,query,2,여성의류 > 청바지,0.21572326328019575
single-inv-notation-a2,3,0,query,3,남성의류 > 청바지,0.2349407444876569
single-inv-notation-a2,3,0,query,4,브랜드 여성의류 > 청바지,0.2385672046462054
single-inv-notation-a2,3,0,query,5,캐주얼/유니섹스 > 바지/팬츠,0.25930120768245135
single-inv-notation-a2,3,0,query,6,여성의류 > 바지/팬츠,0.25988261342748187
single-inv-notation-a2,3,0,query,7,브랜드 여성의류 > 바지/팬츠,0.27275554700162596
single-inv-notation-a2,3,0,query,8,남성의류 > 바지/팬츠,0.2759592204142546
single-inv-notation-a2,4,0,query,1,캐주얼/유니섹스 > 청바지,0.25695016214399746
single-inv-notation-a2,4,0,query,2,여성의류 > 청바지,0.2584920900610709
single-inv-notation-a2,4,0,query,3,캐주얼/유니섹스 > 바지/팬츠,0.26630891956740144
single-inv-notation-a2,4,0,query,4,여성의류 > 바지/팬츠,0.26663450201256544
single-inv-notation-a2,4,0,query,5,남성의류 > 청바지,0.2777302596247493
single-inv-notation-a2,4,0,query,6,브랜드 여성의류 > 바지/팬츠,0.2801140332255966
single-inv-notation-a2,4,0,query,7,브랜드 여성의류 > 청바지,0.28292193165653856
single-inv-notation-a2,4,0,query,8,남성의류 > 바지/팬츠,0.2834311937263223
single-inv-notation-a2,5,0,query,1,캐주얼/유니섹스 > 청바지,0.25695016214399746
single-inv-notation-a2,5,0,query,2,여성의류 > 청바지,0.2584920900610709
single-inv-notation-a2,5,0,query,3,캐주얼/유니섹스 > 바지/팬츠,0.26630891956740144
single-inv-notation-a2,5,0,query,4,여성의류 > 바지/팬츠,0.26663450201256544
single-inv-notation-a2,5,0,query,5,남성의류 > 청바지,0.2777302596247493
single-inv-notation-a2,5,0,query,6,브랜드 여성의류 > 바지/팬츠,0.2801140332255966
single-inv-notation-a2,5,0,query,7,브랜드 여성의류 > 청바지,0.28292193165653856
single-inv-notation-a2,5,0,query,8,남성의류 > 바지/팬츠,0.2834311937263223
single-inv-notation-a2,5,0,raw,1,임부복/소품 > 의류,0.2615756612546384
single-inv-notation-a2,5,0,raw,2,수입명품 > 여성의류,0.26537398902331677
single-inv-notation-a2,5,0,raw,3,해외직구 > 의류/언더웨어,0.26804546904291715
single-inv-notation-a2,5,0,raw,4,남성의류 > 테마의류,0.27300573474066103
single-inv-notation-a2,5,0,raw,5,키즈의류 (3~8세) > 남녀공용의류,0.276364407647701
single-inv-notation-a2,5,0,raw,6,수입명품 > 남성의류,0.27726642624934794
single-inv-notation-a2,5,0,raw,7,캐주얼/유니섹스 > 티셔츠,0.2808159422387996
single-inv-notation-a2,5,0,raw,8,여성의류 > 티셔츠,0.2814409825609345
single-inv-notation-a2,6,0,query,1,캐주얼/유니섹스 > 청바지,0.25695016214399746
single-inv-notation-a2,6,0,query,2,여성의류 > 청바지,0.2584920900610709
single-inv-notation-a2,6,0,query,3,캐주얼/유니섹스 > 바지/팬츠,0.26630891956740144
single-inv-notation-a2,6,0,query,4,여성의류 > 바지/팬츠,0.26663450201256544
single-inv-notation-a2,6,0,query,5,남성의류 > 청바지,0.2777302596247493
single-inv-notation-a2,6,0,query,6,브랜드 여성의류 > 바지/팬츠,0.2801140332255966
single-inv-notation-a2,6,0,query,7,브랜드 여성의류 > 청바지,0.28292193165653856
single-inv-notation-a2,6,0,query,8,남성의류 > 바지/팬츠,0.2834311937263223
single-inv-notation-a2,7,0,query,1,캐주얼/유니섹스 > 청바지,0.25695016214399746
single-inv-notation-a2,7,0,query,2,여성의류 > 청바지,0.2584920900610709
single-inv-notation-a2,7,0,query,3,캐주얼/유니섹스 > 바지/팬츠,0.26630891956740144
single-inv-notation-a2,7,0,query,4,여성의류 > 바지/팬츠,0.26663450201256544
single-inv-notation-a2,7,0,query,5,남성의류 > 청바지,0.2777302596247493
single-inv-notation-a2,7,0,query,6,브랜드 여성의류 > 바지/팬츠,0.2801140332255966
single-inv-notation-a2,7,0,query,7,브랜드 여성의류 > 청바지,0.28292193165653856
single-inv-notation-a2,7,0,query,8,남성의류 > 바지/팬츠,0.2834311937263223
single-inv-notation-b1,0,0,query,1,음향가전 > 이어폰,0.24118170860950428
single-inv-notation-b1,0,0,query,2,음향가전 > 헤드폰,0.2754686310607998
single-inv-notation-b1,0,0,query,3,음향가전 > 오디오,0.3271766109957319
single-inv-notation-b1,0,0,query,4,게임 > 게임기 주변기기,0.33104095870012173
single-inv-notation-b1,0,0,query,5,패션잡화 > 귀마개,0.33120822906493663
single-inv-notation-b1,0,0,query,6,스마트기기 > 헬스케어,0.33468075577250056
single-inv-notation-b1,0,0,query,7,컴퓨터 주변기기 > 게이밍 주변기기,0.33585963631512783
single-inv-notation-b1,0,0,query,8,휴대폰 액세서리 > 케이스,0.33713791745078936
single-inv-notation-b1,1,0,query,1,음향가전 > 이어폰,0.24118170860950428
single-inv-notation-b1,1,0,query,2,음향가전 > 헤드폰,0.2754686310607998
single-inv-notation-b1,1,0,query,3,음향가전 > 오디오,0.3271766109957319
single-inv-notation-b1,1,0,query,4,게임 > 게임기 주변기기,0.33104095870012173
single-inv-notation-b1,1,0,query,5,패션잡화 > 귀마개,0.33120822906493663
single-inv-notation-b1,1,0,query,6,스마트기기 > 헬스케어,0.33468075577250056
single-inv-notation-b1,1,0,query,7,컴퓨터 주변기기 > 게이밍 주변기기,0.33585963631512783
single-inv-notation-b1,1,0,query,8,휴대폰 액세서리 > 케이스,0.33713791745078936
single-inv-notation-b1,2,0,query,1,음향가전 > 이어폰,0.24118170860950428
single-inv-notation-b1,2,0,query,2,음향가전 > 헤드폰,0.2754686310607998
single-inv-notation-b1,2,0,query,3,음향가전 > 오디오,0.3271766109957319
single-inv-notation-b1,2,0,query,4,게임 > 게임기 주변기기,0.33104095870012173
single-inv-notation-b1,2,0,query,5,패션잡화 > 귀마개,0.33120822906493663
single-inv-notation-b1,2,0,query,6,스마트기기 > 헬스케어,0.33468075577250056
single-inv-notation-b1,2,0,query,7,컴퓨터 주변기기 > 게이밍 주변기기,0.33585963631512783
single-inv-notation-b1,2,0,query,8,휴대폰 액세서리 > 케이스,0.33713791745078936
single-inv-notation-b1,3,0,query,1,음향가전 > 이어폰,0.24118170860950428
single-inv-notation-b1,3,0,query,2,음향가전 > 헤드폰,0.2754686310607998
single-inv-notation-b1,3,0,query,3,음향가전 > 오디오,0.3271766109957319
single-inv-notation-b1,3,0,query,4,게임 > 게임기 주변기기,0.33104095870012173
single-inv-notation-b1,3,0,query,5,패션잡화 > 귀마개,0.33120822906493663
single-inv-notation-b1,3,0,query,6,스마트기기 > 헬스케어,0.33468075577250056
single-inv-notation-b1,3,0,query,7,컴퓨터 주변기기 > 게이밍 주변기기,0.33585963631512783
single-inv-notation-b1,3,0,query,8,휴대폰 액세서리 > 케이스,0.33713791745078936
