cellId,sliceId,testType,sampleIndex,legs,unresolved,expansionLeaves,selectCalls,decomposeLegs,adoptedDistance,adoptedMargin,adoptedAnchorKind,dropReasons,latencyMs
single-inv-color-b2,single,INV,5,,블랙 백팩,여성가방 > 백팩|블랙 백팩;남성가방 > 백팩|블랙 백팩;브랜드 남성가방 > 백팩|블랙 백팩;브랜드 여성가방 > 백팩|블랙 백팩;여성가방 > 스포츠가방|블랙 백팩;여성가방 > 노트북가방|블랙 백팩;남성가방 > 가방액세서리|블랙 백팩;남성가방 > 노트북가방|블랙 백팩,0,|블랙 백팩,,,,category_distance_rejected,4549
single-inv-color-b2,single,INV,6,,블랙 백팩,여성가방 > 백팩|블랙 백팩;남성가방 > 백팩|블랙 백팩;브랜드 남성가방 > 백팩|블랙 백팩;브랜드 여성가방 > 백팩|블랙 백팩;여성가방 > 스포츠가방|블랙 백팩;여성가방 > 노트북가방|블랙 백팩;남성가방 > 가방액세서리|블랙 백팩;남성가방 > 노트북가방|블랙 백팩,0,|블랙 백팩,,,,category_distance_rejected,2904
single-inv-color-b2,single,INV,7,,블랙 백팩,여성가방 > 백팩|블랙 백팩;남성가방 > 백팩|블랙 백팩;브랜드 남성가방 > 백팩|블랙 백팩;브랜드 여성가방 > 백팩|블랙 백팩;여성가방 > 스포츠가방|블랙 백팩;여성가방 > 노트북가방|블랙 백팩;남성가방 > 가방액세서리|블랙 백팩;남성가방 > 노트북가방|블랙 백팩,0,|블랙 백팩,,,,category_distance_rejected,3820
single-inv-notation-a1,single,INV,0,캐주얼/유니섹스 > 청바지|청바지,,,1,|청바지,0.2027,0.0075,query,,28990
single-inv-notation-a1,single,INV,1,캐주얼/유니섹스 > 청바지|청바지,,,1,|청바지,0.2027,0.0075,query,,6498
single-inv-notation-a1,single,INV,2,,청바지,캐주얼/유니섹스 > 청바지|청바지;여성의류 > 청바지|청바지;남성의류 > 청바지|청바지;브랜드 여성의류 > 청바지|청바지;캐주얼/유니섹스 > 바지/팬츠|청바지;여성의류 > 바지/팬츠|청바지;남성의류 > 바지/팬츠|청바지;브랜드 여성의류 > 바지/팬츠|청바지,1,|청바지,,,,category_select_null,4838
single-inv-notation-a1,single,INV,3,캐주얼/유니섹스 > 청바지|청바지,,,1,|청바지,0.2027,0.0075,query,,5955
single-inv-notation-a1,single,INV,4,캐주얼/유니섹스 > 청바지|청바지,,,1,|청바지,0.2027,0.0075,query,,6322
single-inv-notation-a1,single,INV,5,캐주얼/유니섹스 > 청바지|청바지,,,1,|청바지,0.2027,0.0075,query,,4771
single-inv-notation-a1,single,INV,6,캐주얼/유니섹스 > 청바지|청바지,,,1,|청바지,0.2027,0.0075,query,,3927
single-inv-notation-a1,single,INV,7,캐주얼/유니섹스 > 청바지|청바지,,,1,|청바지,0.2027,0.0075,query,,28785
single-inv-notation-a2,single,INV,0,,데님 팬츠,캐주얼/유니섹스 > 청바지|데님 팬츠;여성의류 > 청바지|데님 팬츠;캐주얼/유니섹스 > 바지/팬츠|데님 팬츠;여성의류 > 바지/팬츠|데님 팬츠;남성의류 > 청바지|데님 팬츠;브랜드 여성의류 > 바지/팬츠|데님 팬츠;브랜드 여성의류 > 청바지|데님 팬츠;남성의류 > 바지/팬츠|데님 팬츠,0,|데님 팬츠,,,,category_distance_rejected,5027
single-inv-notation-a2,single,INV,1,,데님 팬츠,캐주얼/유니섹스 > 청바지|데님 팬츠;여성의류 > 청바지|데님 팬츠;캐주얼/유니섹스 > 바지/팬츠|데님 팬츠;여성의류 > 바지/팬츠|데님 팬츠;남성의류 > 청바지|데님 팬츠;브랜드 여성의류 > 바지/팬츠|데님 팬츠;브랜드 여성의류 > 청바지|데님 팬츠;남성의류 > 바지/팬츠|데님 팬츠,0,|데님 팬츠,,,,category_distance_rejected,26001
single-inv-notation-a2,single,INV,2,,데님 팬츠,캐주얼/유니섹스 > 청바지|데님 팬츠;여성의류 > 청바지|데님 팬츠;캐주얼/유니섹스 > 바지/팬츠|데님 팬츠;여성의류 > 바지/팬츠|데님 팬츠;남성의류 > 청바지|데님 팬츠;브랜드 여성의류 > 바지/팬츠|데님 팬츠;브랜드 여성의류 > 청바지|데님 팬츠;남성의류 > 바지/팬츠|데님 팬츠,0,|데님 팬츠,,,,category_distance_rejected,4168
single-inv-notation-a2,single,INV,3,캐주얼/유니섹스 > 청바지|청바지 데님 팬츠,,,1,|청바지 데님 팬츠,0.2137,0.002,query,,4388
single-inv-notation-a2,single,INV,4,,데님 팬츠,캐주얼/유니섹스 > 청바지|데님 팬츠;여성의류 > 청바지|데님 팬츠;캐주얼/유니섹스 > 바지/팬츠|데님 팬츠;여성의류 > 바지/팬츠|데님 팬츠;남성의류 > 청바지|데님 팬츠;브랜드 여성의류 > 바지/팬츠|데님 팬츠;브랜드 여성의류 > 청바지|데님 팬츠;남성의류 > 바지/팬츠|데님 팬츠,0,|데님 팬츠,,,,category_distance_rejected,3041
single-inv-notation-a2,single,INV,5,,데님 팬츠,캐주얼/유니섹스 > 청바지|데님 팬츠;여성의류 > 청바지|데님 팬츠;캐주얼/유니섹스 > 바지/팬츠|데님 팬츠;여성의류 > 바지/팬츠|데님 팬츠;남성의류 > 청바지|데님 팬츠;브랜드 여성의류 > 바지/팬츠|데님 팬츠;브랜드 여성의류 > 청바지|데님 팬츠;남성의류 > 바지/팬츠|데님 팬츠,0,의류|데님 팬츠,,,,category_distance_rejected,2795
single-inv-notation-a2,single,INV,6,,데님 팬츠,캐주얼/유니섹스 > 청바지|데님 팬츠;여성의류 > 청바지|데님 팬츠;캐주얼/유니섹스 > 바지/팬츠|데님 팬츠;여성의류 > 바지/팬츠|데님 팬츠;남성의류 > 청바지|데님 팬츠;브랜드 여성의류 > 바지/팬츠|데님 팬츠;브랜드 여성의류 > 청바지|데님 팬츠;남성의류 > 바지/팬츠|데님 팬츠,0,|데님 팬츠,,,,category_distance_rejected,3459
single-inv-notation-a2,single,INV,7,,데님 팬츠,캐주얼/유니섹스 > 청바지|데님 팬츠;여성의류 > 청바지|데님 팬츠;캐주얼/유니섹스 > 바지/팬츠|데님 팬츠;여성의류 > 바지/팬츠|데님 팬츠;남성의류 > 청바지|데님 팬츠;브랜드 여성의류 > 바지/팬츠|데님 팬츠;브랜드 여성의류 > 청바지|데님 팬츠;남성의류 > 바지/팬츠|데님 팬츠,0,|데님 팬츠,,,,category_distance_rejected,2749
single-inv-notation-b1,single,INV,0,,무선 이어폰,음향가전 > 이어폰|무선 이어폰;음향가전 > 헤드폰|무선 이어폰;음향가전 > 오디오|무선 이어폰;게임 > 게임기 주변기기|무선 이어폰;패션잡화 > 귀마개|무선 이어폰;스마트기기 > 헬스케어|무선 이어폰;컴퓨터 주변기기 > 게이밍 주변기기|무선 이어폰;휴대폰 액세서리 > 케이스|무선 이어폰,0,|무선 이어폰,,,,category_distance_rejected,3501
single-inv-notation-b1,single,INV,1,,무선 이어폰,음향가전 > 이어폰|무선 이어폰;음향가전 > 헤드폰|무선 이어폰;음향가전 > 오디오|무선 이어폰;게임 > 게임기 주변기기|무선 이어폰;패션잡화 > 귀마개|무선 이어폰;스마트기기 > 헬스케어|무선 이어폰;컴퓨터 주변기기 > 게이밍 주변기기|무선 이어폰;휴대폰 액세서리 > 케이스|무선 이어폰,0,|무선 이어폰,,,,category_distance_rejected,4492
single-inv-notation-b1,single,INV,2,,무선 이어폰,음향가전 > 이어폰|무선 이어폰;음향가전 > 헤드폰|무선 이어폰;음향가전 > 오디오|무선 이어폰;게임 > 게임기 주변기기|무선 이어폰;패션잡화 > 귀마개|무선 이어폰;스마트기기 > 헬스케어|무선 이어폰;컴퓨터 주변기기 > 게이밍 주변기기|무선 이어폰;휴대폰 액세서리 > 케이스|무선 이어폰,0,|무선 이어폰,,,,category_distance_rejected,4087
single-inv-notation-b1,single,INV,3,,무선 이어폰,음향가전 > 이어폰|무선 이어폰;음향가전 > 헤드폰|무선 이어폰;음향가전 > 오디오|무선 이어폰;게임 > 게임기 주변기기|무선 이어폰;패션잡화 > 귀마개|무선 이어폰;스마트기기 > 헬스케어|무선 이어폰;컴퓨터 주변기기 > 게이밍 주변기기|무선 이어폰;휴대폰 액세서리 > 케이스|무선 이어폰,0,음향가전|무선 이어폰,,,,category_distance_rejected,3890
single-inv-notation-b1,single,INV,4,,무선 이어폰,음향가전 > 이어폰|무선 이어폰;음향가전 > 헤드폰|무선 이어폰;음향가전 > 오디오|무선 이어폰;게임 > 게임기 주변기기|무선 이어폰;패션잡화 > 귀마개|무선 이어폰;스마트기기 > 헬스케어|무선 이어폰;컴퓨터 주변기기 > 게이밍 주변기기|무선 이어폰;휴대폰 액세서리 > 케이스|무선 이어폰,0,|무선 이어폰,,,,category_distance_rejected,26051
single-inv-notation-b1,single,INV,5,,무선 이어폰,음향가전 > 이어폰|무선 이어폰;음향가전 > 헤드폰|무선 이어폰;음향가전 > 오디오|무선 이어폰;게임 > 게임기 주변기기|무선 이어폰;패션잡화 > 귀마개|무선 이어폰;스마트기기 > 헬스케어|무선 이어폰;컴퓨터 주변기기 > 게이밍 주변기기|무선 이어폰;휴대폰 액세서리 > 케이스|무선 이어폰,0,|무선 이어폰,,,,category_distance_rejected,4413
single-inv-notation-b1,single,INV,6,,무선 이어폰,음향가전 > 이어폰|무선 이어폰;음향가전 > 헤드폰|무선 이어폰;음향가전 > 오디오|무선 이어폰;게임 > 게임기 주변기기|무선 이어폰;패션잡화 > 귀마개|무선 이어폰;스마트기기 > 헬스케어|무선 이어폰;컴퓨터 주변기기 > 게이밍 주변기기|무선 이어폰;휴대폰 액세서리 > 케이스|무선 이어폰,0,음향가전|무선 이어폰,,,,category_distance_rejected,2545
single-inv-notation-b1,single,INV,7,,무선 이어폰,음향가전 > 이어폰|무선 이어폰;음향가전 > 헤드폰|무선 이어폰;음향가전 > 오디오|무선 이어폰;게임 > 게임기 주변기기|무선 이어폰;패션잡화 > 귀마개|무선 이어폰;스마트기기 > 헬스케어|무선 이어폰;컴퓨터 주변기기 > 게이밍 주변기기|무선 이어폰;휴대폰 액세서리 > 케이스|무선 이어폰,0,|무선 이어폰,,,,category_distance_rejected,3110
single-inv-notation-b2,single,INV,0,,,,0,,,,,,2219
single-inv-notation-b2,single,INV,1,,무선 블루투스 이어폰,음향가전 > 이어폰|무선 블루투스 이어폰;음향가전 > 헤드폰|무선 블루투스 이어폰;패션잡화 > 귀마개|무선 블루투스 이어폰;음향가전 > 오디오|무선 블루투스 이어폰;브랜드 잡화/소품 > 기타 액세서리|무선 블루투스 이어폰;휴대폰 액세서리 > 케이스|무선 블루투스 이어폰;게임 > 게임기 주변기기|무선 블루투스 이어폰;태블릿 > 태블릿 액세서리|무선 블루투스 이어폰,0,|무선 블루투스 이어폰,,,,category_distance_rejected,5838
single-inv-notation-b2,single,INV,2,,무선 블루투스 이어폰,음향가전 > 이어폰|무선 블루투스 이어폰;음향가전 > 헤드폰|무선 블루투스 이어폰;패션잡화 > 귀마개|무선 블루투스 이어폰;음향가전 > 오디오|무선 블루투스 이어폰;브랜드 잡화/소품 > 기타 액세서리|무선 블루투스 이어폰;휴대폰 액세서리 > 케이스|무선 블루투스 이어폰;게임 > 게임기 주변기기|무선 블루투스 이어폰;태블릿 > 태블릿 액세서리|무선 블루투스 이어폰,0,음향가전|무선 블루투스 이어폰,,,,category_distance_rejected,3224
single-inv-notation-b2,single,INV,3,,무선 블루투스 이어폰,음향가전 > 이어폰|무선 블루투스 이어폰;음향가전 > 헤드폰|무선 블루투스 이어폰;패션잡화 > 귀마개|무선 블루투스 이어폰;음향가전 > 오디오|무선 블루투스 이어폰;브랜드 잡화/소품 > 기타 액세서리|무선 블루투스 이어폰;휴대폰 액세서리 > 케이스|무선 블루투스 이어폰;게임 > 게임기 주변기기|무선 블루투스 이어폰;태블릿 > 태블릿 액세서리|무선 블루투스 이어폰,0,음향가전|무선 블루투스 이어폰,,,,category_distance_rejected,27962
single-inv-notation-b2,single,INV,4,,무선 블루투스 이어폰,음향가전 > 이어폰|무선 블루투스 이어폰;음향가전 > 헤드폰|무선 블루투스 이어폰;패션잡화 > 귀마개|무선 블루투스 이어폰;음향가전 > 오디오|무선 블루투스 이어폰;브랜드 잡화/소품 > 기타 액세서리|무선 블루투스 이어폰;휴대폰 액세서리 > 케이스|무선 블루투스 이어폰;게임 > 게임기 주변기기|무선 블루투스 이어폰;태블릿 > 태블릿 액세서리|무선 블루투스 이어폰,0,|무선 블루투스 이어폰,,,,category_distance_rejected,5528
single-inv-notation-b2,single,INV,5,,무선 블루투스 이어폰,음향가전 > 이어폰|무선 블루투스 이어폰;음향가전 > 헤드폰|무선 블루투스 이어폰;패션잡화 > 귀마개|무선 블루투스 이어폰;음향가전 > 오디오|무선 블루투스 이어폰;브랜드 잡화/소품 > 기타 액세서리|무선 블루투스 이어폰;휴대폰 액세서리 > 케이스|무선 블루투스 이어폰;게임 > 게임기 주변기기|무선 블루투스 이어폰;태블릿 > 태블릿 액세서리|무선 블루투스 이어폰,0,|무선 블루투스 이어폰,,,,category_distance_rejected,2904
single-inv-notation-b2,single,INV,6,,무선 블루투스 이어폰,음향가전 > 이어폰|무선 블루투스 이어폰;음향가전 > 헤드폰|무선 블루투스 이어폰;패션잡화 > 귀마개|무선 블루투스 이어폰;음향가전 > 오디오|무선 블루투스 이어폰;브랜드 잡화/소품 > 기타 액세서리|무선 블루투스 이어폰;휴대폰 액세서리 > 케이스|무선 블루투스 이어폰;게임 > 게임기 주변기기|무선 블루투스 이어폰;태블릿 > 태블릿 액세서리|무선 블루투스 이어폰,0,음향가전|무선 블루투스 이어폰,,,,category_distance_rejected,4003
single-inv-notation-b2,single,INV,7,,무선 블루투스 이어폰,음향가전 > 이어폰|무선 블루투스 이어폰;음향가전 > 헤드폰|무선 블루투스 이어폰;패션잡화 > 귀마개|무선 블루투스 이어폰;음향가전 > 오디오|무선 블루투스 이어폰;브랜드 잡화/소품 > 기타 액세서리|무선 블루투스 이어폰;휴대폰 액세서리 > 케이스|무선 블루투스 이어폰;게임 > 게임기 주변기기|무선 블루투스 이어폰;태블릿 > 태블릿 액세서리|무선 블루투스 이어폰,0,|무선 블루투스 이어폰,,,,category_distance_rejected,2988
single-mft-001,single,MFT,0,,,,0,,,,,,3463
single-mft-001,single,MFT,1,건강식품 > 인삼/한방재료|한방재료,,,0,|한방재료,0.2181,0.0971,query,,3216
single-mft-001,single,MFT,2,건강식품 > 인삼/한방재료|한방 재료,,,0,|한방 재료,0.2159,0.1013,query,,2867
single-mft-001,single,MFT,3,건강식품 > 인삼/한방재료|한방재료,,,0,|한방재료,0.2181,0.0971,query,,2784
single-mft-001,single,MFT,4,,,,0,,,,,,2040
single-mft-001,single,MFT,5,건강식품 > 인삼/한방재료|한방재료,,,0,|한방재료,0.2181,0.0971,query,,3059
single-mft-001,single,MFT,6,건강식품 > 인삼/한방재료|한방 재료,,,0,|한방 재료,0.2159,0.1013,query,,2775
single-mft-001,single,MFT,7,건강식품 > 인삼/한방재료|한방재료,,,0,|한방재료,0.2181,0.0971,query,,2785
single-mft-002,single,MFT,0,,출근용 선크림,선케어 > 선크림/선블록|출근용 선크림;남성화장품 > 남성선케어|출근용 선크림;선케어 > 선밤|출근용 선크림;선케어 > 선파우더/쿠션|출근용 선크림;선케어 > 셀프태닝/메이크업|출근용 선크림;선케어 > 선스프레이|출근용 선크림;스킨케어 > 로션/에멀션|출근용 선크림;선케어 > 자외선 차단패치|출근용 선크림,0,|출근용 선크림,,,,category_distance_rejected,4417
single-mft-002,single,MFT,1,,출근용 선크림,선케어 > 선크림/선블록|출근용 선크림;남성화장품 > 남성선케어|출근용 선크림;선케어 > 선밤|출근용 선크림;선케어 > 선파우더/쿠션|출근용 선크림;선케어 > 셀프태닝/메이크업|출근용 선크림;선케어 > 선스프레이|출근용 선크림;스킨케어 > 로션/에멀션|출근용 선크림;선케어 > 자외선 차단패치|출근용 선크림,0,|출근용 선크림,,,,category_distance_rejected,2636
single-mft-002,single,MFT,2,,출근용 선크림,선케어 > 선크림/선블록|출근용 선크림;남성화장품 > 남성선케어|출근용 선크림;선케어 > 선밤|출근용 선크림;선케어 > 선파우더/쿠션|출근용 선크림;선케어 > 셀프태닝/메이크업|출근용 선크림;선케어 > 선스프레이|출근용 선크림;스킨케어 > 로션/에멀션|출근용 선크림;선케어 > 자외선 차단패치|출근용 선크림,0,|출근용 선크림,,,,category_distance_rejected,3203
single-mft-002,single,MFT,3,,출근용 선크림,선케어 > 선크림/선블록|출근용 선크림;남성화장품 > 남성선케어|출근용 선크림;선케어 > 선밤|출근용 선크림;선케어 > 선파우더/쿠션|출근용 선크림;선케어 > 셀프태닝/메이크업|출근용 선크림;선케어 > 선스프레이|출근용 선크림;스킨케어 > 로션/에멀션|출근용 선크림;선케어 > 자외선 차단패치|출근용 선크림,0,|출근용 선크림,,,,category_distance_rejected,2845
single-mft-002,single,MFT,4,,출근용 선크림,선케어 > 선크림/선블록|출근용 선크림;남성화장품 > 남성선케어|출근용 선크림;선케어 > 선밤|출근용 선크림;선케어 > 선파우더/쿠션|출근용 선크림;선케어 > 셀프태닝/메이크업|출근용 선크림;선케어 > 선스프레이|출근용 선크림;스킨케어 > 로션/에멀션|출근용 선크림;선케어 > 자외선 차단패치|출근용 선크림,0,|출근용 선크림,,,,category_distance_rejected,2970
single-mft-002,single,MFT,5,,출근용 선크림,선케어 > 선크림/선블록|출근용 선크림;남성화장품 > 남성선케어|출근용 선크림;선케어 > 선밤|출근용 선크림;선케어 > 선파우더/쿠션|출근용 선크림;선케어 > 셀프태닝/메이크업|출근용 선크림;선케어 > 선스프레이|출근용 선크림;스킨케어 > 로션/에멀션|출근용 선크림;선케어 > 자외선 차단패치|출근용 선크림,0,|출근용 선크림,,,,category_distance_rejected,2726
single-mft-002,single,MFT,6,,출근용 선크림,선케어 > 선크림/선블록|출근용 선크림;남성화장품 > 남성선케어|출근용 선크림;선케어 > 선밤|출근용 선크림;선케어 > 선파우더/쿠션|출근용 선크림;선케어 > 셀프태닝/메이크업|출근용 선크림;선케어 > 선스프레이|출근용 선크림;스킨케어 > 로션/에멀션|출근용 선크림;선케어 > 자외선 차단패치|출근용 선크림,0,|출근용 선크림,,,,category_distance_rejected,2393
single-mft-002,single,MFT,7,,출근용 선크림,선케어 > 선크림/선블록|출근용 선크림;남성화장품 > 남성선케어|출근용 선크림;선케어 > 선밤|출근용 선크림;선케어 > 선파우더/쿠션|출근용 선크림;선케어 > 셀프태닝/메이크업|출근용 선크림;선케어 > 선스프레이|출근용 선크림;스킨케어 > 로션/에멀션|출근용 선크림;선케어 > 자외선 차단패치|출근용 선크림,0,|출근용 선크림,,,,category_distance_rejected,2663
single-mft-003,single,MFT,0,구기/라켓/스포츠 > 축구|축구공,,,0,|축구공,0.2309;0.2309,0.0837;0.0837,query;query,,4417
single-mft-003,single,MFT,1,구기/라켓/스포츠 > 축구|축구공,,,0,|축구공,0.2309;0.2309,0.0837;0.0837,query;query,,3017
single-mft-003,single,MFT,2,구기/라켓/스포츠 > 축구|체육수업용 축구공,,,0,|체육수업용 축구공,0.2564;0.2564,0.0353;0.0353,query;query,,2788
single-mft-003,single,MFT,3,구기/라켓/스포츠 > 축구|축구공,,,0,|축구공,0.2309;0.2309,0.0837;0.0837,query;query,,2927
single-mft-003,single,MFT,4,구기/라켓/스포츠 > 축구|축구공,,,0,|축구공,0.2309;0.2309,0.0837;0.0837,query;query,,3047
single-mft-003,single,MFT,5,구기/라켓/스포츠 > 축구|체육수업용 축구공,,,0,|체육수업용 축구공,0.2564;0.2564,0.0353;0.0353,query;query,,3045
single-mft-003,single,MFT,6,구기/라켓/스포츠 > 축구|축구공,,,0,|축구공,0.2309;0.2309,0.0837;0.0837,query;query,,5001
single-mft-003,single,MFT,7,구기/라켓/스포츠 > 축구|축구공,,,0,|축구공,0.2309;0.2309,0.0837;0.0837,query;query,,2914
single-mft-004,single,MFT,0,구기/라켓/스포츠 > 야구|야구 장비,,,0,|야구 장비,0.2214;0.2214,0.0454;0.0454,query;query,,4422
single-mft-004,single,MFT,1,구기/라켓/스포츠 > 야구|야구 장비,,,0,|야구 장비,0.2214;0.2214,0.0454;0.0454,query;query,,3077
single-mft-004,single,MFT,2,구기/라켓/스포츠 > 야구|야구 장비,,,0,|야구 장비,0.2214;0.2214,0.0454;0.0454,query;query,,2816
single-mft-004,single,MFT,3,구기/라켓/스포츠 > 야구|야구 장비,,,0,|야구 장비,0.2214;0.2214,0.0454;0.0454,query;query,,2901
single-mft-004,single,MFT,4,구기/라켓/스포츠 > 야구|야구 장비,,,0,|야구 장비,0.2214;0.2214,0.0454;0.0454,query;query,,2622
single-mft-004,single,MFT,5,구기/라켓/스포츠 > 야구|야구 장비,,,0,|야구 장비,0.2214;0.2214,0.0454;0.0454,query;query,,2639
single-mft-004,single,MFT,6,구기/라켓/스포츠 > 야구|야구용품,,,0,|야구용품,0.2087,0.0278,query,,2618
single-mft-004,single,MFT,7,구기/라켓/스포츠 > 야구|야구 장비,,,0,|야구 장비,0.2214;0.2214,0.0454;0.0454,query;query,,2770
single-mft-005,single,MFT,0,우유/유제품 > 우유|서울 멸균우유 대용량,,,0,|서울 멸균우유 대용량,0.264;0.264,0.0594;0.0594,query;query,,2810
single-mft-005,single,MFT,1,우유/유제품 > 우유|멸균우유 대용량,,,0,|멸균우유 대용량,0.2634;0.2634,0.0666;0.0666,query;query,,2822
single-mft-005,single,MFT,2,,,,0,,,,,,2979
single-mft-005,single,MFT,3,우유/유제품 > 우유|서울 멸균우유 대용량,,,0,|서울 멸균우유 대용량,0.264;0.264,0.0594;0.0594,query;query,,2909
single-mft-005,single,MFT,4,우유/유제품 > 우유|서울 멸균우유 대용량,,,0,|서울 멸균우유 대용량,0.264;0.264,0.0594;0.0594,query;query,,29501
single-mft-005,single,MFT,5,,,,0,,,,,,3646
single-mft-005,single,MFT,6,우유/유제품 > 우유|서울 멸균우유 대용량,,,0,|서울 멸균우유 대용량,0.264;0.264,0.0594;0.0594,query;query,,2938
single-mft-005,single,MFT,7,우유/유제품 > 우유|서울 멸균우유 대용량,,,0,|서울 멸균우유 대용량,0.264;0.264,0.0594;0.0594,query;query,,3458
single-mft-006,single,MFT,0,고양이용품 > 사료|고양이 대용량 사료,,,0,|고양이 대용량 사료,0.2378;0.2378,0.0401;0.0401,query;query,,2869
single-mft-006,single,MFT,1,고양이용품 > 사료|고양이 대용량 사료,,,0,|고양이 대용량 사료,0.2378;0.2378,0.0401;0.0401,query;query,,2924
single-mft-006,single,MFT,2,고양이용품 > 사료|고양이 대용량 사료,,,0,|고양이 대용량 사료,0.2378;0.2378,0.0401;0.0401,query;query,,3043
single-mft-006,single,MFT,3,고양이용품 > 사료|고양이 대용량 사료,,,0,|고양이 대용량 사료,0.2378;0.2378,0.0401;0.0401,query;query,,3029
single-mft-006,single,MFT,4,고양이용품 > 사료|고양이 대용량 사료,,,0,|고양이 대용량 사료,0.2378;0.2378,0.0401;0.0401,query;query,,27595
single-mft-006,single,MFT,5,고양이용품 > 사료|고양이 대용량 사료,,,0,|고양이 대용량 사료,0.2378;0.2378,0.0401;0.0401,query;query,,3971
single-mft-006,single,MFT,6,고양이용품 > 사료|고양이 사료 대용량,,,0,|고양이 사료 대용량,0.2405;0.2405,0.0449;0.0449,query;query,,3187
single-mft-006,single,MFT,7,고양이용품 > 사료|고양이 대용량 사료,,,0,|고양이 대용량 사료,0.2378;0.2378,0.0401;0.0401,query;query,,4172
single-mft-007,single,MFT,0,,아기 여름 기저귀,기저귀 > 일회용기저귀|아기 여름 기저귀;기저귀 > 수영장기저귀|아기 여름 기저귀;기저귀 > 천기저귀|아기 여름 기저귀;유아세제/위생용품 > 위생/건강용품|아기 여름 기저귀;기저귀 > 천기저귀 액세서리|아기 여름 기저귀;유아동잡화 > 신생아잡화|아기 여름 기저귀;유아세제/위생용품 > 유아구강용품|아기 여름 기저귀;수입명품 > 유아동잡화|아기 여름 기저귀,0,|아기 여름 기저귀,,,,category_distance_rejected,3075
single-mft-007,single,MFT,1,,아기 여름 기저귀,기저귀 > 일회용기저귀|아기 여름 기저귀;기저귀 > 수영장기저귀|아기 여름 기저귀;기저귀 > 천기저귀|아기 여름 기저귀;유아세제/위생용품 > 위생/건강용품|아기 여름 기저귀;기저귀 > 천기저귀 액세서리|아기 여름 기저귀;유아동잡화 > 신생아잡화|아기 여름 기저귀;유아세제/위생용품 > 유아구강용품|아기 여름 기저귀;수입명품 > 유아동잡화|아기 여름 기저귀,0,|아기 여름 기저귀,,,,category_distance_rejected,3229
single-mft-007,single,MFT,2,,아기 여름 기저귀,기저귀 > 일회용기저귀|아기 여름 기저귀;기저귀 > 수영장기저귀|아기 여름 기저귀;기저귀 > 천기저귀|아기 여름 기저귀;유아세제/위생용품 > 위생/건강용품|아기 여름 기저귀;기저귀 > 천기저귀 액세서리|아기 여름 기저귀;유아동잡화 > 신생아잡화|아기 여름 기저귀;유아세제/위생용품 > 유아구강용품|아기 여름 기저귀;수입명품 > 유아동잡화|아기 여름 기저귀,0,|아기 여름 기저귀,,,,category_distance_rejected,3171
single-mft-007,single,MFT,3,,아기 여름 기저귀,기저귀 > 일회용기저귀|아기 여름 기저귀;기저귀 > 수영장기저귀|아기 여름 기저귀;기저귀 > 천기저귀|아기 여름 기저귀;유아세제/위생용품 > 위생/건강용품|아기 여름 기저귀;기저귀 > 천기저귀 액세서리|아기 여름 기저귀;유아동잡화 > 신생아잡화|아기 여름 기저귀;유아세제/위생용품 > 유아구강용품|아기 여름 기저귀;수입명품 > 유아동잡화|아기 여름 기저귀,0,육아용품|아기 여름 기저귀,,,,category_distance_rejected,29836
single-mft-007,single,MFT,4,,아기 여름 기저귀,기저귀 > 일회용기저귀|아기 여름 기저귀;기저귀 > 수영장기저귀|아기 여름 기저귀;기저귀 > 천기저귀|아기 여름 기저귀;유아세제/위생용품 > 위생/건강용품|아기 여름 기저귀;기저귀 > 천기저귀 액세서리|아기 여름 기저귀;유아동잡화 > 신생아잡화|아기 여름 기저귀;유아세제/위생용품 > 유아구강용품|아기 여름 기저귀;수입명품 > 유아동잡화|아기 여름 기저귀,0,|아기 여름 기저귀,,,,category_distance_rejected,3916
single-mft-007,single,MFT,5,,아기 여름 기저귀,기저귀 > 일회용기저귀|아기 여름 기저귀;기저귀 > 수영장기저귀|아기 여름 기저귀;기저귀 > 천기저귀|아기 여름 기저귀;유아세제/위생용품 > 위생/건강용품|아기 여름 기저귀;기저귀 > 천기저귀 액세서리|아기 여름 기저귀;유아동잡화 > 신생아잡화|아기 여름 기저귀;유아세제/위생용품 > 유아구강용품|아기 여름 기저귀;수입명품 > 유아동잡화|아기 여름 기저귀,0,|아기 여름 기저귀,,,,category_distance_rejected,3462
single-mft-007,single,MFT,6,,아기 여름 기저귀,기저귀 > 일회용기저귀|아기 여름 기저귀;기저귀 > 수영장기저귀|아기 여름 기저귀;기저귀 > 천기저귀|아기 여름 기저귀;유아세제/위생용품 > 위생/건강용품|아기 여름 기저귀;기저귀 > 천기저귀 액세서리|아기 여름 기저귀;유아동잡화 > 신생아잡화|아기 여름 기저귀;유아세제/위생용품 > 유아구강용품|아기 여름 기저귀;수입명품 > 유아동잡화|아기 여름 기저귀,0,|아기 여름 기저귀,,,,category_distance_rejected,2536
