caseId,arm,orderSeed,repeat,attempt,candidateOrder,rankedProductIds,top3ProductIds,top1ProductId,latencyMs,rawResponseSha256,providerCalled,rankingDecisions,codeAssistedDecisions,relevanceGrades,hardConstraints,mustExcludeProductIds,slices,foreignEvaluationCount,duplicateEvaluationCount,invalidScoreCount,evaluatedCoverage,partialFallback,fullFallback,hardConstraintViolationCount,inputTokens,outputTokens,costUsd,usageUnknownReason,ndcgAt10,datasetHash,promptHash,modelConfigJson
rh2-general-0037,code_assisted,11,0,1,"[6989049238,5710396474,9365192536,9359406950,9396285804,5807301560,9406065305,9466448368,9180037323,9459906684,8563970986,9476737743,8819988122,9297407081,4523196896,5588888475,8050319029,9478319729,8462468216,4744632097,9474041663,9397887234,8789688417,8100826146,9297161180,9474041641,2374915876,9349933132,9188383733,9406060285]","[2374915876,5710396474,6989049238,4523196896]","[2374915876,5710396474,6989049238]",2374915876,6875,7ca103da0af5657545f0b21dd60b02354a282da910896bedd65630525b2e1e00,true,[],"[{""evidence_refs"":[""REVIEW_MANY""],""fallback_reason"":null,""llm_rank"":1,""product_id"":2374915876,""profile_fit"":0,""score_valid"":true,""search_rank"":25,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[""REVIEW_MANY""]},{""evidence_refs"":[""RATING_HIGH""],""fallback_reason"":null,""llm_rank"":2,""product_id"":5710396474,""profile_fit"":0,""score_valid"":true,""search_rank"":10,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[""RATING_HIGH""]},{""evidence_refs"":[""PRICE_RELATIVE_LOW""],""fallback_reason"":null,""llm_rank"":3,""product_id"":6989049238,""profile_fit"":0,""score_valid"":true,""search_rank"":20,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[""PRICE_RELATIVE_LOW""]},{""evidence_refs"":[""PRICE_RELATIVE_LOW""],""fallback_reason"":null,""llm_rank"":4,""product_id"":4523196896,""profile_fit"":0,""score_valid"":true,""search_rank"":5,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[""PRICE_RELATIVE_LOW""]}]","{""2374915876"":3,""4744632097"":3,""9474041641"":3,""9476737743"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.3903800499921017,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,ada769cbb709f73a387356fcd2a0f914f99d1fa6c8841c484676952c0b98e481,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0038,current,11,0,1,"[8422374496,9295137285,7306290525,9294608054,9385557941,7223536090,9459475393,9420140931,9157136735,7490279268,9355991097,8102464275,9274531686,1714227328,6962840183,9468125446,9471149588,9017367897,9039091602,9470707911,9476417401,9168060061,9455031118,9290209282,8384780162,9350089903,9251473607,9477544241,9446781646,8955407589]","[8102464275,8422374496,7490279268,9290209282,9350089903,9274531686,6962840183,9017367897]","[8102464275,8422374496,7490279268]",8102464275,5568,147ffa9c46a3ac1721ef85f21530e19e0f38abbd0b617d3c3daef0a6549ef550,true,[],[],"{""6962840183"":3,""8102464275"":3,""9168060061"":3,""9274531686"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.6595629128335778,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,bec5382f073bddb8a8e7c670a3e282712845e220957a8e054a655389ec66037c,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0038,code_assisted,11,0,1,"[8422374496,9295137285,7306290525,9294608054,9385557941,7223536090,9459475393,9420140931,9157136735,7490279268,9355991097,8102464275,9274531686,1714227328,6962840183,9468125446,9471149588,9017367897,9039091602,9470707911,9476417401,9168060061,9455031118,9290209282,8384780162,9350089903,9251473607,9477544241,9446781646,8955407589]",[8102464275],[8102464275],8102464275,5398,2c0f01553b2b4fc8fd9d52bd079df7953355d301db2fa1fe1a79f8b55c8a3a06,true,[],"[{""evidence_refs"":[""RATING_HIGH""],""fallback_reason"":null,""llm_rank"":1,""product_id"":8102464275,""profile_fit"":0,""score_valid"":true,""search_rank"":9,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":0,""used_evidence_refs"":[""RATING_HIGH""]}]","{""6962840183"":3,""8102464275"":3,""9168060061"":3,""9274531686"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.3903800499921017,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,ada769cbb709f73a387356fcd2a0f914f99d1fa6c8841c484676952c0b98e481,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0039,current,11,0,1,"[9356520346,9466992878,9215201475,9473757615,9357446264,7915597504,9482152049,8568335890,8962696125,9355848658,9357479598,9357460595,7834634326,7786219302,9372173860,9355912717,9355889053,9266915417,8076385411,9482152069,9355904683,9421505488,8568335880,8389860828,2936864330,5604306860,8118186561,9357511223,9260005619,9355904000]","[9357479598,9357460595,9357511223,9357446264,9355848658,9355912717,9355889053,9355904683,9355904000]","[9357479598,9357460595,9357511223]",9357479598,5826,42cb3116d0ab5f246ccf0f7b722b51e8822b63ffa265654078daf76defda7832,true,[],[],"{""9355848658"":3,""9355904000"":3,""9355912717"":3,""9421505488"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.40759190249500804,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,bec5382f073bddb8a8e7c670a3e282712845e220957a8e054a655389ec66037c,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0039,code_assisted,11,0,1,"[9356520346,9466992878,9215201475,9473757615,9357446264,7915597504,9482152049,8568335890,8962696125,9355848658,9357479598,9357460595,7834634326,7786219302,9372173860,9355912717,9355889053,9266915417,8076385411,9482152069,9355904683,9421505488,8568335880,8389860828,2936864330,5604306860,8118186561,9357511223,9260005619,9355904000]",[9355848658],[9355848658],9355848658,3755,aaf882d926d7f4bcecfd9657f7d649f4c67f4f0fe2bbd1c86b61d8d1ffff48ba,true,[],"[{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":1,""product_id"":9355848658,""profile_fit"":0,""score_valid"":true,""search_rank"":1,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[]}]","{""9355848658"":3,""9355904000"":3,""9355912717"":3,""9421505488"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.3903800499921017,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,ada769cbb709f73a387356fcd2a0f914f99d1fa6c8841c484676952c0b98e481,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0040,current,11,0,1,"[437839562,8342790391,7222697966,9468332423,9470125177,9342554241,7222315753,9455674779,8880315628,9477161116,6740334600,7153445613,9402060457,9269659922,9425943445,9457958855,9236811883,8839154810,9430900934,6689128451,9120003490,8939532095,9389916185,9443547414,9245246919,9475014055,8375373607,9340769796,9437257140,4122730013]","[9269659922,8342790391,7222697966,7222315753,6740334600,9468332423,9477161116,9425943445,9120003490]","[9269659922,8342790391,7222697966]",9269659922,6057,7a5f4d1a4655bb931a1e744db39647ed7def2d320a0d00975781c911812d978e,true,[],[],"{""6740334600"":3,""7222315753"":3,""8939532095"":3,""9245246919"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.3191471544989228,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,bec5382f073bddb8a8e7c670a3e282712845e220957a8e054a655389ec66037c,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0040,code_assisted,11,0,1,"[437839562,8342790391,7222697966,9468332423,9470125177,9342554241,7222315753,9455674779,8880315628,9477161116,6740334600,7153445613,9402060457,9269659922,9425943445,9457958855,9236811883,8839154810,9430900934,6689128451,9120003490,8939532095,9389916185,9443547414,9245246919,9475014055,8375373607,9340769796,9437257140,4122730013]",[9269659922],[9269659922],9269659922,4061,13a739b8fe354d5829ef50dcc8c8ab9c80097d452e62eb0756f07c4b49fac752,true,[],"[{""evidence_refs"":[""PRICE_RELATIVE_LOW""],""fallback_reason"":null,""llm_rank"":1,""product_id"":9269659922,""profile_fit"":0,""score_valid"":true,""search_rank"":3,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[""PRICE_RELATIVE_LOW""]}]","{""6740334600"":3,""7222315753"":3,""8939532095"":3,""9245246919"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""guest"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.0,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,ada769cbb709f73a387356fcd2a0f914f99d1fa6c8841c484676952c0b98e481,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0041,current,11,0,1,"[9439023826,8439780118,5654207239,9295137285,9406970347,8998199324,8394181776,9211272081,9465133833,8323062908,9330002751,8478540003,6896971256,5386656100,9455031118,9385557941,8214693666,9170295532,9435140291,8384780162,9457028758,9039091602,9473110616,6776993182,9473659672,9460173964,5673170640,9475319956,9451107451,8415310230]","[5654207239,8415310230,5673170640,8214693666,8439780118]","[5654207239,8415310230,5673170640]",5654207239,7617,70c94c0b87bc3f7d441de281fd19a2dae93b5fe0bc0f45b26dced3632f498fab,true,[],[],"{""5654207239"":3,""5673170640"":3,""8214693666"":3,""9460173964"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""member"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.75369761125927,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,bec5382f073bddb8a8e7c670a3e282712845e220957a8e054a655389ec66037c,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0041,code_assisted,11,0,1,"[9439023826,8439780118,5654207239,9295137285,9406970347,8998199324,8394181776,9211272081,9465133833,8323062908,9330002751,8478540003,6896971256,5386656100,9455031118,9385557941,8214693666,9170295532,9435140291,8384780162,9457028758,9039091602,9473110616,6776993182,9473659672,9460173964,5673170640,9475319956,9451107451,8415310230]","[5654207239,5673170640,8415310230]","[5654207239,5673170640,8415310230]",5654207239,11339,02d2c14482bcddf15b1d585ca4af2760b8acd88c2fc92e882ca7d581e7ffe760,true,[],"[{""evidence_refs"":[""RATING_HIGH""],""fallback_reason"":null,""llm_rank"":1,""product_id"":5654207239,""profile_fit"":0,""score_valid"":true,""search_rank"":14,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[""RATING_HIGH""]},{""evidence_refs"":[""RATING_HIGH""],""fallback_reason"":null,""llm_rank"":2,""product_id"":5673170640,""profile_fit"":0,""score_valid"":true,""search_rank"":25,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[""RATING_HIGH""]},{""evidence_refs"":[""RATING_HIGH""],""fallback_reason"":null,""llm_rank"":3,""product_id"":8415310230,""profile_fit"":0,""score_valid"":true,""search_rank"":15,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[""RATING_HIGH""]}]","{""5654207239"":3,""5673170640"":3,""8214693666"":3,""9460173964"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""member"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.6366824387328316,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,ada769cbb709f73a387356fcd2a0f914f99d1fa6c8841c484676952c0b98e481,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0042,current,11,0,1,"[9420570157,9414120726,6099073793,6711850524,9434596941,9399051707,9389745448,9319701340,7256916113,9443488086,3610879964,9469997244,8319439069,5250104257,9300118463,1714227328,2667511151,9421605081,9201621002,9463753283,9350089903,9465290711,9252834669,9244677003,9435140291,9477609082,9296536230,2898605163,8439780118,9439023826]","[9435140291,9434596941,9443488086,8319439069,9244677003,9252834669]","[9435140291,9434596941,9443488086]",9435140291,6615,b2d9e59a3edda1e8ee72f8f5dc6128b7c8ccc1bab76502a10b94ec26be6d4495,true,[],[],"{""9244677003"":3,""9252834669"":3,""9434596941"":3,""9435140291"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""member"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.9267582364714125,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,bec5382f073bddb8a8e7c670a3e282712845e220957a8e054a655389ec66037c,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0042,code_assisted,11,0,1,"[9420570157,9414120726,6099073793,6711850524,9434596941,9399051707,9389745448,9319701340,7256916113,9443488086,3610879964,9469997244,8319439069,5250104257,9300118463,1714227328,2667511151,9421605081,9201621002,9463753283,9350089903,9465290711,9252834669,9244677003,9435140291,9477609082,9296536230,2898605163,8439780118,9439023826]",[9435140291],[9435140291],9435140291,6456,1b38f34e4e092ca39b503a5653e4c1c25b06cb3b0b8c2cdd0ff4d00ba35cfd1b,true,[],"[{""evidence_refs"":[""PRICE_RELATIVE_LOW""],""fallback_reason"":null,""llm_rank"":1,""product_id"":9435140291,""profile_fit"":0,""score_valid"":true,""search_rank"":26,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":1,""used_evidence_refs"":[""PRICE_RELATIVE_LOW""]}]","{""9244677003"":3,""9252834669"":3,""9434596941"":3,""9435140291"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""member"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.3903800499921017,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,ada769cbb709f73a387356fcd2a0f914f99d1fa6c8841c484676952c0b98e481,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0043,current,11,0,1,"[9375442450,9458376757,8312080567,9465403157,9171064186,9409150040,8955407589,9471782144,9424624239,9409727217,9449939881,9214477367,9441503248,7788701221,9476496143,9315522471,9468048697,9351073778,9462969090,9200973936,9474280390,2912908648,9446781646,5250104257,9375387925,9467955022,2344555703,9477607783,9462464517,9332267531]","[9375442450,9465403157,9171064186,9214477367,9441503248,9351073778,9446781646,9375387925,9332267531]","[9375442450,9465403157,9171064186]",9375442450,7004,de74a96eb9a7f579684f5cf86295475e54854ba47d982c22434c61503384abec,true,[],[],"{""7788701221"":3,""9351073778"":3,""9441503248"":3,""9465403157"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""member"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.5363781864793108,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,bec5382f073bddb8a8e7c670a3e282712845e220957a8e054a655389ec66037c,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0043,code_assisted,11,0,1,"[9375442450,9458376757,8312080567,9465403157,9171064186,9409150040,8955407589,9471782144,9424624239,9409727217,9449939881,9214477367,9441503248,7788701221,9476496143,9315522471,9468048697,9351073778,9462969090,9200973936,9474280390,2912908648,9446781646,5250104257,9375387925,9467955022,2344555703,9477607783,9462464517,9332267531]",[7788701221],[7788701221],7788701221,5835,fd45ab68b529c98df8652ca54c2f93e355db8144502bed5eaa51bdd5ff3ec7c2,true,[],"[{""evidence_refs"":[""PRICE_RELATIVE_LOW""],""fallback_reason"":null,""llm_rank"":1,""product_id"":7788701221,""profile_fit"":0,""score_valid"":true,""search_rank"":3,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":2,""used_evidence_refs"":[""PRICE_RELATIVE_LOW""]}]","{""7788701221"":3,""9351073778"":3,""9441503248"":3,""9465403157"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""member"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.3903800499921017,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,ada769cbb709f73a387356fcd2a0f914f99d1fa6c8841c484676952c0b98e481,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0045,current,11,0,1,"[8971011503,5504023919,4136677262,9364630926,9454561228,9161070208,9357141842,9461859618,9471137866,9107446873,9445549521,9195972192,9078346182,8928900465,9185694369,8699857896,9422984999,9463228927,9477994368,9414822852,8588575999,8539018764,9438715648,9322154934,9032507818,7877944719,9473487362,9454561266,7891928584,9478489517]","[9445549521,9161070208,5504023919,9364630926,9463228927,9477994368]","[9445549521,9161070208,5504023919]",9445549521,4471,925eb5bb5b4fa0d91d42fd5147c82ee9f6294c80451d8ee92d171ca46771faa7,true,[],[],"{""5504023919"":3,""9161070208"":3,""9445549521"":3,""9463228927"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""member"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.9828920819566878,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,bec5382f073bddb8a8e7c670a3e282712845e220957a8e054a655389ec66037c,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0045,code_assisted,11,0,1,"[8971011503,5504023919,4136677262,9364630926,9454561228,9161070208,9357141842,9461859618,9471137866,9107446873,9445549521,9195972192,9078346182,8928900465,9185694369,8699857896,9422984999,9463228927,9477994368,9414822852,8588575999,8539018764,9438715648,9322154934,9032507818,7877944719,9473487362,9454561266,7891928584,9478489517]","[5504023919,9445549521,9161070208,9364630926,9477994368,9463228927]","[5504023919,9445549521,9161070208]",5504023919,5915,ab1907a85bd0e22c5d1227f601413e586b1a3fd7aa5a139fe4a18a64cc20f7c9,true,[],"[{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":1,""product_id"":5504023919,""profile_fit"":1,""score_valid"":true,""search_rank"":10,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[]},{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":2,""product_id"":9445549521,""profile_fit"":1,""score_valid"":true,""search_rank"":11,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[]},{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":3,""product_id"":9161070208,""profile_fit"":1,""score_valid"":true,""search_rank"":12,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[]},{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":4,""product_id"":9364630926,""profile_fit"":1,""score_valid"":true,""search_rank"":13,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[]},{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":5,""product_id"":9477994368,""profile_fit"":1,""score_valid"":true,""search_rank"":16,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[]},{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":6,""product_id"":9463228927,""profile_fit"":1,""score_valid"":true,""search_rank"":21,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[]}]","{""5504023919"":3,""9161070208"":3,""9445549521"":3,""9463228927"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""member"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,0.9709286432396581,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,ada769cbb709f73a387356fcd2a0f914f99d1fa6c8841c484676952c0b98e481,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0046,current,11,0,1,"[9467740661,9435981530,8709256693,9436569611,8226539560,9310018195,9465441736,9470543964,9258961038,8045474493,8197974845,8607763615,3020837434,8568335886,9201484184,9080031539,9084322317,9466708375,9423214188,9423575849,5974786741,4221813902,9220312345,9389301921,9097703152,9252661547,6877510686,9390260612,9084322329,9424396599]","[9467740661,8226539560,9470543964,9258961038]","[9467740661,8226539560,9470543964]",9467740661,3796,a97ba09271073669b27e22e94a08c16d5c92d193bc1b47128977cf443942d026,true,[],[],"{""8226539560"":3,""9258961038"":3,""9467740661"":3,""9470543964"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""member"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,1.0,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,bec5382f073bddb8a8e7c670a3e282712845e220957a8e054a655389ec66037c,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
rh2-general-0046,code_assisted,11,0,1,"[9467740661,9435981530,8709256693,9436569611,8226539560,9310018195,9465441736,9470543964,9258961038,8045474493,8197974845,8607763615,3020837434,8568335886,9201484184,9080031539,9084322317,9466708375,9423214188,9423575849,5974786741,4221813902,9220312345,9389301921,9097703152,9252661547,6877510686,9390260612,9084322329,9424396599]","[9467740661,9470543964,8226539560,9258961038]","[9467740661,9470543964,8226539560]",9467740661,5559,425c84de487413558f75a234afe00b06a7a475423163ea0e49090c61a8023c25,true,[],"[{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":1,""product_id"":9467740661,""profile_fit"":1,""score_valid"":true,""search_rank"":20,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[]},{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":2,""product_id"":9470543964,""profile_fit"":1,""score_valid"":true,""search_rank"":8,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[]},{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":3,""product_id"":8226539560,""profile_fit"":1,""score_valid"":true,""search_rank"":23,""semantic_intent_fit"":4,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":3,""used_evidence_refs"":[]},{""evidence_refs"":[],""fallback_reason"":null,""llm_rank"":4,""product_id"":9258961038,""profile_fit"":1,""score_valid"":true,""search_rank"":22,""semantic_intent_fit"":3,""semantic_reason_code"":""DIRECT_INTENT_MATCH"",""use_case_fit"":2,""used_evidence_refs"":[]}]","{""8226539560"":3,""9258961038"":3,""9467740661"":3,""9470543964"":3}","{""forbiddenCategories"":[],""forbiddenProductIds"":[],""priceMax"":null,""priceMin"":null}",[],"[""ranking"",""general"",""member"",""category_intent""]",0,0,0,1.0,false,false,0,,,,provider usage unavailable,1.0,4fa52e596f97c60c2b067c0ca6b30345ed574fcb7ad67acb67009b344a49f87b,ada769cbb709f73a387356fcd2a0f914f99d1fa6c8841c484676952c0b98e481,"{""fastModel"":""gpt-5-nano"",""fastReasoningEffort"":""minimal"",""maxRetries"":0,""provider"":""openai"",""smartModel"":""gpt-5.6-luna"",""smartReasoningEffort"":""medium"",""timeoutS"":30.0}"
