cellId,utteranceId,contextId,group,sampleIndex,intent,productId,optionId,quantity,case,scopedToPrevious,hasCategorySignal,scopeFree,categoryLegs,categoryLegsEchoPrior,resolvedCategoryAction,latencyMs
order-status-002|none,order-status-002,none,order_status,7,order_status,,,1,3,False,False,,,False,carry,2086
order-status-002|pendingCart,order-status-002,pendingCart,order_status,0,order_status,,,1,3,False,False,,,False,carry,1856
order-status-002|pendingCart,order-status-002,pendingCart,order_status,1,order_status,,,1,3,False,False,,,False,carry,2299
order-status-002|pendingCart,order-status-002,pendingCart,order_status,2,order_status,,,1,3,False,False,,,False,carry,1744
order-status-002|pendingCart,order-status-002,pendingCart,order_status,3,order_status,,,1,3,False,False,,,False,carry,1652
order-status-002|pendingCart,order-status-002,pendingCart,order_status,4,order_status,,,1,3,False,False,,,False,carry,35456
order-status-002|pendingCart,order-status-002,pendingCart,order_status,5,order_status,,,1,3,False,False,,,False,carry,2222
order-status-002|pendingCart,order-status-002,pendingCart,order_status,6,order_status,,,1,3,False,False,,,False,carry,3219
order-status-002|pendingCart,order-status-002,pendingCart,order_status,7,order_status,,,1,3,False,False,,,False,carry,1997
switch-001|pendingCart,switch-001,pendingCart,switch,0,cart_add,104,1001,1,1,False,False,,,False,carry,2127
switch-001|pendingCart,switch-001,pendingCart,switch,1,cart_add,104,1002,1,1,False,False,,,False,carry,1741
switch-001|pendingCart,switch-001,pendingCart,switch,2,cart_add,104,1001,1,1,True,False,,,False,carry,35064
switch-001|pendingCart,switch-001,pendingCart,switch,3,cart_add,104,1001,1,2,True,True,,|무선 블루투스 이어폰,False,replace,2943
switch-001|pendingCart,switch-001,pendingCart,switch,4,cart_add,102,1002,1,1,True,True,,|무선 이어폰,False,replace,2796
switch-001|pendingCart,switch-001,pendingCart,switch,5,cart_add,102,1002,1,1,False,False,,,False,carry,1973
switch-001|pendingCart,switch-001,pendingCart,switch,6,cart_add,104,1001,1,1,False,False,,,False,carry,2449
switch-001|pendingCart,switch-001,pendingCart,switch,7,cart_add,104,1002,1,1,False,True,,음향가전|무선 이어폰,False,replace,2393
switch-002|pendingCart,switch-002,pendingCart,switch,0,cart_add,102,1002,1,2,False,False,,,False,carry,2103
switch-002|pendingCart,switch-002,pendingCart,switch,1,cart_add,102,1002,1,2,False,False,,,False,carry,35513
switch-002|pendingCart,switch-002,pendingCart,switch,2,cart_view,,1001,1,2,True,False,,,False,carry,2607
switch-002|pendingCart,switch-002,pendingCart,switch,3,cart_add,102,1002,1,2,False,False,,,False,carry,2800
switch-002|pendingCart,switch-002,pendingCart,switch,4,cart_add,104,1001,1,2,False,False,,,False,carry,2106
switch-002|pendingCart,switch-002,pendingCart,switch,5,cart_add,102,1001,1,2,False,False,,,False,carry,2821
switch-002|pendingCart,switch-002,pendingCart,switch,6,cart_add,101,1002,1,3,True,False,,,False,carry,2592
switch-002|pendingCart,switch-002,pendingCart,switch,7,cart_add,102,1002,1,2,False,False,,,False,carry,2221
switch-003|pendingCart,switch-003,pendingCart,switch,0,cart_add,102,1002,1,2,False,False,,,False,carry,1990
switch-003|pendingCart,switch-003,pendingCart,switch,1,cart_add,,1001,1,2,False,False,,,False,carry,2149
switch-003|pendingCart,switch-003,pendingCart,switch,2,cart_add,104,1002,1,2,True,True,,|세탁 세제,False,replace,2013
switch-003|pendingCart,switch-003,pendingCart,switch,3,cart_add,102,1002,1,3,False,True,,|세탁 세제,False,replace,3279
switch-003|pendingCart,switch-003,pendingCart,switch,4,cart_add,101,1001,1,3,False,False,,,False,carry,2089
switch-003|pendingCart,switch-003,pendingCart,switch,5,cart_add,102,1002,1,3,True,False,,,False,carry,2058
switch-003|pendingCart,switch-003,pendingCart,switch,6,cart_add,102,1002,1,3,False,False,,,False,carry,1944
switch-003|pendingCart,switch-003,pendingCart,switch,7,cart_view,,1001,1,2,False,False,,,False,carry,2103
switch-004|pendingCart,switch-004,pendingCart,switch,0,cart_add,104,1001,1,1,False,False,,,False,carry,1960
switch-004|pendingCart,switch-004,pendingCart,switch,1,cart_add,104,1001,1,1,False,False,,,False,carry,1893
switch-004|pendingCart,switch-004,pendingCart,switch,2,cart_add,104,1002,1,1,False,False,,,False,carry,1746
switch-004|pendingCart,switch-004,pendingCart,switch,3,cart_add,104,1002,1,1,False,False,,,False,carry,3200
switch-004|pendingCart,switch-004,pendingCart,switch,4,cart_add,104,1002,1,1,False,True,,|무선 블루투스 이어폰,False,replace,2538
switch-004|pendingCart,switch-004,pendingCart,switch,5,cart_add,104,1002,1,1,False,False,,,False,carry,2055
switch-004|pendingCart,switch-004,pendingCart,switch,6,cart_add,104,1001,1,1,False,False,,,False,carry,1840
switch-004|pendingCart,switch-004,pendingCart,switch,7,cart_add,104,1001,1,2,False,False,,,False,carry,35197
switch-005|pendingCart,switch-005,pendingCart,switch,0,cart_add,104,1002,1,1,False,True,,|무선 블루투스 이어폰,False,replace,1994
switch-005|pendingCart,switch-005,pendingCart,switch,1,cart_add,104,1002,1,1,True,False,,,False,carry,2319
switch-005|pendingCart,switch-005,pendingCart,switch,2,cart_add,104,1002,1,1,True,False,,,False,carry,2252
switch-005|pendingCart,switch-005,pendingCart,switch,3,cart_add,104,1002,1,1,False,True,,|무선 블루투스 이어폰,False,replace,1995
switch-005|pendingCart,switch-005,pendingCart,switch,4,recommend,104,1001,1,3,False,True,,|무선 블루투스 이어폰,False,replace,2238
switch-005|pendingCart,switch-005,pendingCart,switch,5,cart_add,104,1002,1,1,False,False,,,False,carry,2330
switch-005|pendingCart,switch-005,pendingCart,switch,6,cart_add,104,1002,1,1,True,True,,음향가전|무선 블루투스 이어폰,False,replace,34537
switch-005|pendingCart,switch-005,pendingCart,switch,7,cart_add,104,1002,1,1,False,False,,,False,carry,2534
switch-006|pendingCart,switch-006,pendingCart,switch,0,cart_add,104,1003,1,1,False,False,,,False,carry,3342
switch-006|pendingCart,switch-006,pendingCart,switch,1,cart_add,104,1002,1,1,False,True,,|섬유유연제 라벤더 향,False,replace,2096
switch-006|pendingCart,switch-006,pendingCart,switch,2,cart_add,104,1002,1,1,False,True,,|섬유유연제,False,replace,2029
switch-006|pendingCart,switch-006,pendingCart,switch,3,cart_add,104,1001,1,1,True,False,,,False,carry,1919
switch-006|pendingCart,switch-006,pendingCart,switch,4,cart_add,104,1002,1,1,False,False,,,False,carry,35249
switch-006|pendingCart,switch-006,pendingCart,switch,5,cart_add,104,1002,1,1,False,True,,|섬유유연제 라벤더 향,False,replace,3035
switch-006|pendingCart,switch-006,pendingCart,switch,6,cart_add,104,1001,1,1,False,False,,,False,carry,2610
switch-006|pendingCart,switch-006,pendingCart,switch,7,cart_add,104,1002,1,1,False,True,,|섬유유연제 라벤더 향,False,replace,2403
switch-007|pendingCart,switch-007,pendingCart,switch,0,cart_add,104,1002,1,1,True,False,,,False,carry,35299
switch-007|pendingCart,switch-007,pendingCart,switch,1,cart_add,104,1001,1,1,False,True,,|리필 세탁 세제,False,replace,2151
switch-007|pendingCart,switch-007,pendingCart,switch,2,cart_add,104,1002,1,1,False,False,,,False,carry,1886
switch-007|pendingCart,switch-007,pendingCart,switch,3,cart_add,104,1002,1,1,False,False,,,False,carry,2665
switch-007|pendingCart,switch-007,pendingCart,switch,4,cart_add,104,1002,1,1,False,False,,,False,carry,1750
switch-007|pendingCart,switch-007,pendingCart,switch,5,cart_add,104,1002,1,1,False,False,,,False,carry,1933
switch-007|pendingCart,switch-007,pendingCart,switch,6,cart_add,104,1002,1,1,False,False,,,False,carry,2513
switch-007|pendingCart,switch-007,pendingCart,switch,7,cart_add,104,1002,1,1,False,False,,,False,carry,2310
