caseId,testType,pairId,arm,sampleIndex,latencyMs,rankedProductIds,displayedRationales,groundingDecisions,validatorDowngradeCount,outOfCandidateIdCount,duplicateIdCount,validRankCoverage,candidateCount,rawResponse
multi_need_balance,DIR,,prompt_only,6,4170,"[171, 173, 172, 174]","[""재택근무용 노트북 중 저렴한 선택이에요"", ""함께 쓰기 좋은 매우 저렴한 마우스예요"", ""재택근무용으로 평점이 매우 높은 노트북이에요"", ""함께 쓰기 좋은 평점이 매우 높은 마우스예요""]","[{""product_id"": 171, ""requested_reason_code"": ""PRICE_RELATIVE_LOW"", ""evidence_fields"": [""priceLevel""], ""model_rationale"": ""재택근무용 노트북 중 저렴한 선택이에요"", ""rendered_rationale"": ""같은 후보군에서 비교적 저렴해요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 173, ""requested_reason_code"": ""PRICE_RELATIVE_LOW"", ""evidence_fields"": [""priceLevel""], ""model_rationale"": ""함께 쓰기 좋은 매우 저렴한 마우스예요"", ""rendered_rationale"": ""같은 후보군에서 비교적 저렴해요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 172, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""재택근무용으로 평점이 매우 높은 노트북이에요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 174, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""함께 쓰기 좋은 평점이 매우 높은 마우스예요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,4,"{""ranked"":[{""productId"":171,""rationale"":""재택근무용 노트북 중 저렴한 선택이에요"",""reasonCode"":""PRICE_RELATIVE_LOW"",""evidenceFields"":[""priceLevel""]},{""productId"":173,""rationale"":""함께 쓰기 좋은 매우 저렴한 마우스예요"",""reasonCode"":""PRICE_RELATIVE_LOW"",""evidenceFields"":[""priceLevel""]},{""productId"":172,""rationale"":""재택근무용으로 평점이 매우 높은 노트북이에요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":174,""rationale"":""함께 쓰기 좋은 평점이 매우 높은 마우스예요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]}],""overallComment"":""노트북과 마우스를 각각 2개씩 균형 있게 추천했어요. 가성비를 고려해 저렴한 상품을 먼저 배치하고, 검증된 상품을 함께 제안했어요.""}"
multi_need_balance,DIR,,prompt_only,7,8436,"[172, 174, 171, 173]","[""재택근무용 노트북으로 검증도가 높아요"", ""업무용 마우스로 검증도가 높아요"", ""요청에 맞는 노트북 후보예요"", ""요청에 맞는 마우스 후보예요""]","[{""product_id"": 172, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""재택근무용 노트북으로 검증도가 높아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 174, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""업무용 마우스로 검증도가 높아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 171, ""requested_reason_code"": ""PRICE_RELATIVE_LOW"", ""evidence_fields"": [""priceLevel""], ""model_rationale"": ""요청에 맞는 노트북 후보예요"", ""rendered_rationale"": ""같은 후보군에서 비교적 저렴해요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 173, ""requested_reason_code"": ""PRICE_RELATIVE_LOW"", ""evidence_fields"": [""priceLevel""], ""model_rationale"": ""요청에 맞는 마우스 후보예요"", ""rendered_rationale"": ""같은 후보군에서 비교적 저렴해요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,4,"{""ranked"":[{""productId"":172,""rationale"":""재택근무용 노트북으로 검증도가 높아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":174,""rationale"":""업무용 마우스로 검증도가 높아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":171,""rationale"":""요청에 맞는 노트북 후보예요"",""reasonCode"":""PRICE_RELATIVE_LOW"",""evidenceFields"":[""priceLevel""]},{""productId"":173,""rationale"":""요청에 맞는 마우스 후보예요"",""reasonCode"":""PRICE_RELATIVE_LOW"",""evidenceFields"":[""priceLevel""]}],""overallComment"":""재택근무용 노트북과 마우스를 균형 있게 추천했어요. 각 니즈에서 검증도가 높은 상품을 우선 배치했습니다.""}"
missing_rating,MFT,,validated,0,2471,"[102, 101]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 102, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평가가 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 101, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":102,""rationale"":""평가가 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":101,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평이 좋은 무선 이어폰을 찾는다면 평가가 매우 높은 102번이 가장 적합해요. 101번은 관련 상품이지만 검증 가능한 평가 근거가 없어요.""}"
missing_rating,MFT,,validated,1,2480,"[102, 101]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 102, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평가가 매우 높아 요청에 잘 맞아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 101, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":102,""rationale"":""평가가 매우 높아 요청에 잘 맞아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":101,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평가가 매우 높은 검증된 이어폰을 우선 추천해요. 신규 이어폰은 확인 가능한 평가 근거가 없어 후순위로 정렬했어요.""}"
missing_rating,MFT,,validated,2,2563,"[102, 101]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 102, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평가가 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 101, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":102,""rationale"":""평가가 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":101,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평이 좋은 무선 이어폰을 찾는 요청에 맞춰 평가가 매우 높은 상품을 우선 추천했어요.""}"
missing_rating,MFT,,validated,3,2636,"[102, 101]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 102, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평가가 매우 높아 평이 좋은 제품이에요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 101, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":102,""rationale"":""평가가 매우 높아 평이 좋은 제품이에요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":101,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평이 좋은 무선 이어폰을 찾는다면 평가가 매우 높은 102번을 우선 추천해요.""}"
missing_rating,MFT,,validated,4,2301,"[102, 101]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 102, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평가가 매우 높아 요청에 잘 맞아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 101, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":102,""rationale"":""평가가 매우 높아 요청에 잘 맞아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":101,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평이 좋은 무선 이어폰을 찾는 요청에는 평가가 매우 높은 102번이 가장 적합해요. 101번은 관련 상품이지만 검증 가능한 평가 근거가 없습니다.""}"
missing_rating,MFT,,validated,5,3058,"[102, 101]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 102, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평가가 매우 높아 요청에 잘 맞아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 101, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":102,""rationale"":""평가가 매우 높아 요청에 잘 맞아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":101,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평이 좋은 무선 이어폰을 찾는다면 평가가 매우 높은 102번을 우선 추천해요.""}"
missing_rating,MFT,,validated,6,2501,"[102, 101]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 102, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평가가 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 101, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":102,""rationale"":""평가가 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":101,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평이 좋은 무선 이어폰을 찾는 요청에는 평가가 매우 높은 102번 상품이 가장 적합해요.""}"
missing_rating,MFT,,validated,7,2524,"[102, 101]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 102, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평가가 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 101, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":102,""rationale"":""평가가 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":101,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평이 좋은 무선 이어폰을 찾는 요청에는 평가가 매우 높은 102번이 가장 적합해요. 101번은 검증 가능한 평가 근거가 없어 후순위로 추천했어요.""}"
missing_review,MFT,,validated,0,2972,"[112, 111]","[""리뷰 정보가 많은 상품이에요"", ""평점 평가가 높은 상품이에요""]","[{""product_id"": 112, ""requested_reason_code"": ""REVIEW_MANY"", ""evidence_fields"": [""reviewLevel""], ""model_rationale"": ""후기가 매우 많아 우선 추천해요"", ""rendered_rationale"": ""리뷰 정보가 많은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 111, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 높아 함께 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":112,""rationale"":""후기가 매우 많아 우선 추천해요"",""reasonCode"":""REVIEW_MANY"",""evidenceFields"":[""reviewLevel""]},{""productId"":111,""rationale"":""평점이 높아 함께 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]}],""overallComment"":""후기 많은 조건에는 112번 상품이 가장 잘 맞아요. 111번은 후기 정보는 없지만 평점이 높아 함께 추천했어요.""}"
missing_review,MFT,,validated,1,2790,"[112, 111]","[""리뷰 정보가 많은 상품이에요"", ""평점 평가가 높은 상품이에요""]","[{""product_id"": 112, ""requested_reason_code"": ""REVIEW_MANY"", ""evidence_fields"": [""reviewLevel""], ""model_rationale"": ""후기가 매우 많아 우선 추천해요"", ""rendered_rationale"": ""리뷰 정보가 많은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 111, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 높아 함께 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":112,""rationale"":""후기가 매우 많아 우선 추천해요"",""reasonCode"":""REVIEW_MANY"",""evidenceFields"":[""reviewLevel""]},{""productId"":111,""rationale"":""평점이 높아 함께 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]}],""overallComment"":""후기가 매우 많은 112번 상품을 우선 추천해요. 111번은 후기는 확인되지 않지만 평점이 높아요.""}"
missing_review,MFT,,validated,2,2633,"[112, 111]","[""리뷰 정보가 많은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 112, ""requested_reason_code"": ""REVIEW_MANY"", ""evidence_fields"": [""reviewLevel""], ""model_rationale"": ""후기가 매우 많아 우선 추천해요"", ""rendered_rationale"": ""리뷰 정보가 많은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 111, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":112,""rationale"":""후기가 매우 많아 우선 추천해요"",""reasonCode"":""REVIEW_MANY"",""evidenceFields"":[""reviewLevel""]},{""productId"":111,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""후기가 매우 많은 112번 상품을 우선 추천해요. 111번은 후기 정보가 없어 후기를 기준으로 검증하기 어렵습니다.""}"
missing_review,MFT,,validated,3,2740,[112],"[""리뷰 정보가 많은 상품이에요""]","[{""product_id"": 112, ""requested_reason_code"": ""REVIEW_MANY"", ""evidence_fields"": [""reviewLevel""], ""model_rationale"": ""후기 수가 매우 많아 우선 추천해요"", ""rendered_rationale"": ""리뷰 정보가 많은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,0.5,2,"{""ranked"":[{""productId"":112,""rationale"":""후기 수가 매우 많아 우선 추천해요"",""reasonCode"":""REVIEW_MANY"",""evidenceFields"":[""reviewLevel""]}],""overallComment"":""후기가 매우 많은 텀블러를 우선 추천했어요.""}"
missing_review,MFT,,validated,4,2463,[112],"[""리뷰 정보가 많은 상품이에요""]","[{""product_id"": 112, ""requested_reason_code"": ""REVIEW_MANY"", ""evidence_fields"": [""reviewLevel""], ""model_rationale"": ""후기가 매우 많아 요청에 가장 잘 맞아요"", ""rendered_rationale"": ""리뷰 정보가 많은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,0.5,2,"{""ranked"":[{""productId"":112,""rationale"":""후기가 매우 많아 요청에 가장 잘 맞아요"",""reasonCode"":""REVIEW_MANY"",""evidenceFields"":[""reviewLevel""]}],""overallComment"":""후기가 매우 많은 텀블러를 우선 추천했어요.""}"
missing_review,MFT,,validated,5,2509,"[112, 111]","[""리뷰 정보가 많은 상품이에요"", ""평점 평가가 높은 상품이에요""]","[{""product_id"": 112, ""requested_reason_code"": ""REVIEW_MANY"", ""evidence_fields"": [""reviewLevel""], ""model_rationale"": ""후기가 매우 많아 우선 추천해요"", ""rendered_rationale"": ""리뷰 정보가 많은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 111, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 높아 함께 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":112,""rationale"":""후기가 매우 많아 우선 추천해요"",""reasonCode"":""REVIEW_MANY"",""evidenceFields"":[""reviewLevel""]},{""productId"":111,""rationale"":""평점이 높아 함께 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]}],""overallComment"":""후기가 매우 많은 112번 상품을 우선 추천해요. 111번은 후기 정보는 없지만 평점이 높아요.""}"
missing_review,MFT,,validated,6,3138,"[112, 111]","[""리뷰 정보가 많은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 112, ""requested_reason_code"": ""REVIEW_MANY"", ""evidence_fields"": [""reviewLevel""], ""model_rationale"": ""후기가 매우 많아 우선 추천해요"", ""rendered_rationale"": ""리뷰 정보가 많은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 111, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":112,""rationale"":""후기가 매우 많아 우선 추천해요"",""reasonCode"":""REVIEW_MANY"",""evidenceFields"":[""reviewLevel""]},{""productId"":111,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""후기가 매우 많은 인기 텀블러를 우선 추천했어요. 리뷰 정보가 확인되지 않는 상품은 후순위로 배치했습니다.""}"
missing_review,MFT,,validated,7,2931,"[112, 111]","[""리뷰 정보가 많은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 112, ""requested_reason_code"": ""REVIEW_MANY"", ""evidence_fields"": [""reviewLevel""], ""model_rationale"": ""후기가 매우 많아 요청에 가장 잘 맞아요"", ""rendered_rationale"": ""리뷰 정보가 많은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 111, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":112,""rationale"":""후기가 매우 많아 요청에 가장 잘 맞아요"",""reasonCode"":""REVIEW_MANY"",""evidenceFields"":[""reviewLevel""]},{""productId"":111,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""후기가 매우 많은 112번 상품을 우선 추천해요. 111번은 후기 정보가 확인되지 않아 보조 추천으로 제시했어요.""}"
missing_price,MFT,,validated,0,3971,"[121, 122, 123]","[""평점 평가가 높은 상품이에요"", ""평점 평가가 높은 상품이에요"", ""평점 평가가 높은 상품이에요""]","[{""product_id"": 121, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""높은 평점과 많은 리뷰를 확인할 수 있어요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 122, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""높은 평점과 많은 리뷰를 확인할 수 있어요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 123, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""높은 평점과 많은 리뷰를 확인할 수 있어요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,3,"{""ranked"":[{""productId"":121,""rationale"":""높은 평점과 많은 리뷰를 확인할 수 있어요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":122,""rationale"":""높은 평점과 많은 리뷰를 확인할 수 있어요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":123,""rationale"":""높은 평점과 많은 리뷰를 확인할 수 있어요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]}],""overallComment"":""세 상품 모두 가격 등급이 없어 상대적으로 저렴한 상품인지 검증하기 어렵습니다. 평점과 리뷰 수준이 동일해 우열 없이 정렬했습니다.""}"
missing_price,MFT,,validated,1,5432,"[121, 122, 123]","[""평점 평가가 높은 상품이에요"", ""평점 평가가 높은 상품이에요"", ""평점 평가가 높은 상품이에요""]","[{""product_id"": 121, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""가격 정보는 없지만 평점이 높아 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 122, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""가격 정보는 없지만 평점이 높아 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 123, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""가격 정보는 없지만 평점이 높아 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,3,"{""ranked"":[{""productId"":121,""rationale"":""가격 정보는 없지만 평점이 높아 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":122,""rationale"":""가격 정보는 없지만 평점이 높아 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":123,""rationale"":""가격 정보는 없지만 평점이 높아 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]}],""overallComment"":""후보 모두 가격 정보가 없어 상대적으로 저렴한 상품은 확인할 수 없습니다. 평점이 높은 키보드들을 우선순위 없이 함께 추천합니다.""}"
