cellId,utteranceId,contextId,group,sampleIndex,intent,productId,optionId,quantity,case,scopedToPrevious,hasCategorySignal,scopeFree,categoryLegs,categoryLegsEchoPrior,resolvedCategoryAction,latencyMs
order-status-002|pendingCart,order-status-002,pendingCart,order_status,5,order_status,,,1,3,False,False,,,False,carry,2892
order-status-002|pendingCart,order-status-002,pendingCart,order_status,6,order_status,,,1,3,False,False,,,False,carry,2382
order-status-002|pendingCart,order-status-002,pendingCart,order_status,7,order_status,,,1,3,False,False,,,False,carry,2425
switch-001|pendingCart,switch-001,pendingCart,switch,0,cart_add,104,1002,1,1,True,True,,음향가전|무선 블루투스 이어폰,False,replace,3067
switch-001|pendingCart,switch-001,pendingCart,switch,1,cart_add,104,1001,1,1,False,False,,,False,carry,3443
switch-001|pendingCart,switch-001,pendingCart,switch,2,cart_add,104,1002,1,1,False,True,,|무선 블루투스 이어폰,False,replace,31803
switch-001|pendingCart,switch-001,pendingCart,switch,3,cart_add,104,1002,1,1,False,False,,,False,carry,3848
switch-001|pendingCart,switch-001,pendingCart,switch,4,cart_add,104,1001,1,1,False,True,,음향가전|무선 블루투스 이어폰,False,replace,2021
switch-001|pendingCart,switch-001,pendingCart,switch,5,cart_add,104,1002,1,1,False,False,,,False,carry,2246
switch-001|pendingCart,switch-001,pendingCart,switch,6,cart_add,102,1002,1,1,True,True,,음향가전|무선 블루투스 이어폰,False,replace,3375
switch-001|pendingCart,switch-001,pendingCart,switch,7,cart_add,104,1001,1,1,False,False,,,False,carry,2537
switch-002|pendingCart,switch-002,pendingCart,switch,0,cart_add,102,1001,1,2,True,False,,,False,carry,3069
switch-002|pendingCart,switch-002,pendingCart,switch,1,cart_add,102,1001,1,2,False,False,,,False,carry,32424
switch-002|pendingCart,switch-002,pendingCart,switch,2,cart_add,104,1002,1,2,False,False,,,False,carry,2264
switch-002|pendingCart,switch-002,pendingCart,switch,3,cart_add,102,1001,1,3,False,False,,,False,carry,2505
switch-002|pendingCart,switch-002,pendingCart,switch,4,cart_add,102,1002,1,2,True,False,,,False,carry,3171
switch-002|pendingCart,switch-002,pendingCart,switch,5,cart_add,102,1002,1,2,True,False,,,False,carry,2361
switch-002|pendingCart,switch-002,pendingCart,switch,6,cart_add,104,1002,1,2,False,False,,,False,carry,2886
switch-002|pendingCart,switch-002,pendingCart,switch,7,cart_add,102,1001,1,2,False,False,,,False,carry,2876
switch-003|pendingCart,switch-003,pendingCart,switch,0,cart_add,102,1002,1,2,False,False,,,False,carry,2594
switch-003|pendingCart,switch-003,pendingCart,switch,1,cart_add,104,1001,1,2,False,False,,,False,carry,3219
switch-003|pendingCart,switch-003,pendingCart,switch,2,cart_view,102,1002,1,2,False,False,,,False,carry,2567
switch-003|pendingCart,switch-003,pendingCart,switch,3,cart_add,102,1002,1,3,False,False,,,False,carry,3308
switch-003|pendingCart,switch-003,pendingCart,switch,4,cart_add,104,1001,1,2,False,False,,,False,carry,2601
switch-003|pendingCart,switch-003,pendingCart,switch,5,recommend,,,1,2,False,False,,,False,carry,2700
switch-003|pendingCart,switch-003,pendingCart,switch,6,cart_view,,1001,1,2,False,True,,|세탁 세제,False,replace,2977
switch-003|pendingCart,switch-003,pendingCart,switch,7,cart_add,102,1002,1,2,True,False,,,False,carry,32260
switch-004|pendingCart,switch-004,pendingCart,switch,0,cart_add,104,1001,1,1,True,False,,,False,carry,2913
switch-004|pendingCart,switch-004,pendingCart,switch,1,cart_add,104,1001,1,1,False,True,,|무선 블루투스 이어폰,False,replace,3244
switch-004|pendingCart,switch-004,pendingCart,switch,2,cart_add,104,1002,1,1,False,True,,|무선 이어폰,False,replace,2899
switch-004|pendingCart,switch-004,pendingCart,switch,3,cart_add,104,1002,1,1,True,False,,,False,carry,2692
switch-004|pendingCart,switch-004,pendingCart,switch,4,cart_add,104,1001,1,1,True,True,,|무선 블루투스 이어폰,False,replace,3140
switch-004|pendingCart,switch-004,pendingCart,switch,5,cart_add,104,1002,1,1,False,False,,,False,carry,2324
switch-004|pendingCart,switch-004,pendingCart,switch,6,cart_add,104,1002,1,1,False,False,,,False,carry,2524
switch-004|pendingCart,switch-004,pendingCart,switch,7,cart_add,104,1002,1,1,False,False,,,False,carry,30967
switch-005|pendingCart,switch-005,pendingCart,switch,0,cart_add,104,1002,1,1,False,True,,|무선 블루투스 이어폰,False,replace,2683
switch-005|pendingCart,switch-005,pendingCart,switch,1,cart_add,101,1002,1,1,False,True,,|무선 블루투스 이어폰,False,replace,3403
switch-005|pendingCart,switch-005,pendingCart,switch,2,cart_add,104,1002,1,1,False,False,,,False,carry,2834
switch-005|pendingCart,switch-005,pendingCart,switch,3,cart_view,104,1002,1,2,False,False,,,False,carry,2829
switch-005|pendingCart,switch-005,pendingCart,switch,4,cart_add,104,1002,1,1,False,False,,,False,carry,2204
switch-005|pendingCart,switch-005,pendingCart,switch,5,cart_add,104,1001,1,1,True,False,,,False,carry,32015
switch-005|pendingCart,switch-005,pendingCart,switch,6,cart_add,104,1002,1,1,False,False,,,False,carry,2530
switch-005|pendingCart,switch-005,pendingCart,switch,7,cart_add,104,1002,1,1,False,True,,음향가전|무선 블루투스 이어폰,False,replace,2270
switch-006|pendingCart,switch-006,pendingCart,switch,0,cart_add,104,1001,1,1,False,False,,,False,carry,2922
switch-006|pendingCart,switch-006,pendingCart,switch,1,cart_add,104,1002,1,1,False,True,,|섬유유연제 라벤더 향,False,replace,3145
switch-006|pendingCart,switch-006,pendingCart,switch,2,cart_add,104,1002,1,1,True,False,,,False,carry,2317
switch-006|pendingCart,switch-006,pendingCart,switch,3,cart_add,104,1002,1,1,False,False,,,False,carry,3129
switch-006|pendingCart,switch-006,pendingCart,switch,4,cart_add,104,1001,1,1,True,False,,,False,carry,32219
switch-006|pendingCart,switch-006,pendingCart,switch,5,cart_add,104,1002,1,1,False,True,,|섬유유연제 라벤더 향,False,replace,2617
switch-006|pendingCart,switch-006,pendingCart,switch,6,cart_add,104,1002,1,1,False,False,,,False,carry,2321
switch-006|pendingCart,switch-006,pendingCart,switch,7,cart_add,104,1002,1,1,True,True,,|섬유유연제,False,replace,2287
switch-007|pendingCart,switch-007,pendingCart,switch,0,cart_add,104,1002,1,1,False,False,,,False,carry,1923
switch-007|pendingCart,switch-007,pendingCart,switch,1,cart_add,104,1002,1,1,False,False,,,False,carry,2181
switch-007|pendingCart,switch-007,pendingCart,switch,2,cart_add,104,1002,1,1,False,False,,,False,carry,2140
switch-007|pendingCart,switch-007,pendingCart,switch,3,cart_add,104,1002,1,1,False,True,,|무선 블루투스 이어폰,False,replace,2156
switch-007|pendingCart,switch-007,pendingCart,switch,4,cart_add,104,1002,1,1,False,False,,,False,carry,2089
switch-007|pendingCart,switch-007,pendingCart,switch,5,cart_add,104,1002,1,1,False,False,,,False,carry,1990
switch-007|pendingCart,switch-007,pendingCart,switch,6,cart_add,104,1002,1,1,False,False,,,False,carry,2003
switch-007|pendingCart,switch-007,pendingCart,switch,7,cart_add,104,1002,1,2,False,False,,,False,carry,2064
